key,type,item,english,translation,notes
settings_subtitle_fonts,string,,"Size, weight, and typeface readability","Tamaño, peso y legibilidad del tipo de letra",
settings_subtitle_nav_bar,string,,Choose which destinations are always within reach,Elige qué destinos están siempre a tu alcance,
settings_subtitle_media_players,string,,Names and mini-player visibility,Nombres y visibilidad del minijugador.,
settings_subtitle_notifications,string,,"Push delivery, history, and service behavior","Entrega push, historial y comportamiento del servicio",
settings_subtitle_backup_restore,string,,Protect or move your dashboard configuration,Proteja o mueva la configuración de su tablero,
settings_subtitle_family_sharing,string,,"Parental controls, dashboard sharing, and recipient permissions","Controles parentales, uso compartido de paneles y permisos de destinatarios",
settings_subtitle_about,string,,"The project, technology, and people behind HKI 7","El proyecto, la tecnología y las personas detrás de HKI 7",don't translate HKI 7
settings_subtitle_license,string,,Open-source community core and optional premium materials,Núcleo comunitario de código abierto y materiales premium opcionales,
settings_subtitle_support,string,,Ways to help HKI 7 grow without buying Premium,Formas de ayudar a HKI 7 a crecer sin comprar Premium,don't translate HKI 7
notification_channel_general,string,,General,General,
location_channel_name,string,,Location sharing,Compartir ubicación,
location_notification_title,string,,Home Assistant location,Ubicación de Home Assistant,don't translate Home Assistant
location_notification_text,string,,Sharing your location with Home Assistant,Compartiendo tu ubicación con Home Assistant,don't translate Home Assistant
push_connection_channel_name,string,,Notification connection,Conexión de notificaciones,
push_connection_notification_title,string,,Connected to Home Assistant,Conectado a Home Assistant,don't translate Home Assistant
push_connection_notification_text,string,,Listening for notifications,Esperando notificaciones,
parcel_title,string,,Parcels,Paquetes,
parcel_generic_carrier,string,,Carrier,Transportista,
parcel_incoming,string,,Incoming,Entrantes,
parcel_delivered,string,,Delivered,Entregados,
parcel_outgoing,string,,Outgoing,Enviados,
parcel_letters,string,,Letters,Cartas,
parcel_mail,string,,Mail,Correo,
parcel_summary,string,,%1$d incoming · %2$d outgoing,%1$d entrantes · %2$d enviados,keep %1$d %2$d
parcel_summary_with_letters,string,,%1$d incoming · %2$d outgoing · %3$d letters,%1$d entrantes · %2$d enviados · %3$d cartas,keep %1$d %2$d %3$d
parcel_carrier_summary_with_letters,string,,%1$d incoming · %2$d outgoing · %3$d letters,%1$d entrantes · %2$d enviados · %3$d cartas,keep %1$d %2$d %3$d
parcel_summary_with_letter_count,string,,%1$d incoming · %2$d outgoing · %3$s,%1$d entrantes · %2$d enviados · %3$s,keep %1$d %2$d %3$s
parcel_tracking_history,string,,Tracking history,Historial de seguimiento,
parcel_tracking_history_subtitle,string,,Parcel journey and status updates,Trayecto del paquete y cambios de estado,
parcel_choose_carrier_account,string,,Choose a carrier account,Elegir cuenta del transportista,
parcel_tab_count,string,,%1$s (%2$d),%1$s (%2$d),keep %1$s %2$d
parcel_empty_tab,string,,No %1$s parcels.,No hay paquetes %1$s.,keep %1$s
parcel_no_incoming,string,,No incoming parcels.,No hay paquetes entrantes.,
parcel_no_delivered,string,,No delivered parcels.,No hay paquetes entregados.,
parcel_no_outgoing,string,,No outgoing parcels.,No hay paquetes enviados.,
parcel_stage_registered,string,,Registered,Registrado,
parcel_stage_sorting,string,,Sorting,En clasificación,
parcel_stage_on_the_way,string,,On the way,En camino,
parcel_unknown_status,string,,Unknown status,Estado desconocido,
parcel_status_in_transit,string,,In transit,En tránsito,
parcel_status_out_for_delivery,string,,Out for delivery,En reparto,
parcel_status_at_pickup_point,string,,Ready at pickup point,Listo en el punto de recogida,
parcel_status_ready_to_send,string,,Ready to send,Listo para enviar,
parcel_letter_preview,string,,Letter preview,Vista previa de la carta,
parcel_carriers,string,,Carriers,Transportistas,
parcel_track_new,string,,Track a new %1$s parcel by number,Seguir un nuevo paquete de %1$s por número,keep %1$s
parcel_choose_carrier,string,,Choose a carrier,Elegir transportista,
parcel_settings_subtitle,string,,"Carrier accounts, aggregation, and appearance","Cuentas de transportistas, agrupación y aspecto",
parcel_settings_accounts,string,,Accounts,Cuentas,
parcel_settings_organization,string,,Organization,Organización,
parcel_settings_appearance,string,,Appearance,Aspecto,
action_remove,string,,Remove,Eliminar,
notification_delete,string,,Delete notification,Eliminar notificación,
notification_mark_all_read,string,,Mark all as read,Marcar todo como leído,
notification_mark_all_unread,string,,Mark all as unread,Marcar todo como no leído,
notification_delete_all,string,,Delete all,Eliminar todo,
notification_delete_all_archived,string,,Delete all archived,Eliminar todas las archivadas,
notification_unread,string,,Unread,No leídas,
notification_history,string,,History,Historial,
notification_mark_unread,string,,Mark as unread,Marcar como no leída,
notification_mark_read,string,,Mark as read,Marcar como leída,
notification_archive,string,,Archive,Archivar,
notification_unarchive,string,,Unarchive,Sacar del archivo,
notification_delete_action,string,,Delete,Eliminar,
entity_search_select_items,string,,Select items,Seleccionar elementos,
entity_search_choose_one,string,,Search and choose one entity,Busca y elige una entidad,
entity_search_choose_multiple,string,,Search and select one or more entities,Busca y selecciona una o varias entidades,
global_search_title,string,,Search,Buscar,
global_search_subtitle,string,,Find and control any Home Assistant device or entity,Busca y controla cualquier dispositivo o entidad de Home Assistant,don't translate Home Assistant
global_search_clear,string,,Clear search,Borrar búsqueda,
global_search_no_devices,string,,No matching devices.,No hay dispositivos que coincidan.,
global_search_no_entities,string,,No matching entities.,No hay entidades que coincidan.,
security_title,string,,Security,Seguridad,
security_subtitle,string,,Home status and activity,Estado y actividad del hogar,
security_settings,string,,Security settings,Ajustes de seguridad,
security_entities,string,,Security entities,Entidades de seguridad,
security_reimport,string,,Re-import,Volver a importar,
security_group_doors,string,,Doors,Puertas,
security_group_doors_subtitle,string,,Door contacts,Contactos de puertas,
security_group_windows,string,,Windows,Ventanas,
security_group_windows_subtitle,string,,Window contacts,Contactos de ventanas,
security_group_openings,string,,Openings,Aberturas,
security_group_openings_subtitle,string,,Garage doors and other openings,Puertas de garaje y otras aberturas,
security_group_garage_doors,string,,Garage doors,Puertas de garaje,
security_group_garage_doors_subtitle,string,,Garage door covers,Controles de puertas de garaje,
security_group_covers,string,,Covers,Persianas,
security_group_covers_subtitle,string,,"Blinds, shutters, and gates","Persianas, contraventanas y portones",
security_group_locks,string,,Locks,Cerraduras,
security_group_locks_subtitle,string,,Door and gate locks,Cerraduras de puertas y portones,
security_group_motion,string,,Motion,Movimiento,
security_group_motion_subtitle,string,,Motion detection,Detección de movimiento,
security_group_presence,string,,Presence,Presencia,
security_group_presence_subtitle,string,,Occupancy sensors,Sensores de ocupación,
security_group_fire,string,,Fire and temperature,Incendio y temperatura,
security_group_fire_subtitle,string,,"Fire, heat, cold, and safety alarms","Alarmas de incendio, calor, frío y seguridad",
security_group_smoke,string,,Smoke,Humo,
security_group_smoke_subtitle,string,,Smoke detectors,Detectores de humo,
security_group_gas,string,,Gas,Gas,
security_group_gas_subtitle,string,,Combustible gas sensors,Sensores de gas combustible,
security_group_co2,string,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,string,,Carbon monoxide and carbon dioxide sensors,Sensores de monóxido y dióxido de carbono,
security_group_moisture,string,,Leaks,Fugas,
security_group_moisture_subtitle,string,,Moisture and water leaks,Humedad y fugas de agua,
security_group_sound,string,,Sound,Sonido,
security_group_sound_subtitle,string,,Sound and glass-break sensors,Sensores de sonido y rotura de cristales,
security_group_light,string,,Light detection,Detección de luz,
security_group_light_subtitle,string,,Light and beam sensors,Sensores de luz y barrera,
security_group_alarms,string,,Alarm systems,Sistemas de alarma,
security_group_alarms_subtitle,string,,Alarm control panels,Paneles de control de alarma,
security_group_cameras,string,,Cameras,Cámaras,
security_group_cameras_subtitle,string,,Camera feeds,Vídeo de las cámaras,
security_no_search_active,string,,No search active · %1$s,Sin búsqueda activa · %1$s,keep %1$s
security_status_alert,string,,Security alert,Alerta de seguridad,
security_status_alarm_pending,string,,Alarm pending,Alarma pendiente,
security_status_changing_alarm,string,,Changing alarm mode,Cambiando el modo de alarma,
security_status_needs_attention,string,,Needs attention,Requiere atención,
security_status_motion,string,,Motion detected,Movimiento detectado,
security_status_sensor_activity,string,,Sensor activity,Actividad de sensores,
security_status_alarm_unavailable,string,,Alarm unavailable,Alarma no disponible,
security_status_devices_unavailable,string,,Devices unavailable,Dispositivos no disponibles,
security_status_cameras_offline,string,,Cameras offline,Cámaras desconectadas,
security_status_all_secure,string,,All secure,Todo protegido,
security_status_alarm_disarmed,string,,Alarm disarmed,Alarma desarmada,
security_status_all_clear,string,,All clear,Todo despejado,
security_status_no_data,string,,No security data,No hay datos de seguridad,
security_metric_openings,string,,Openings,Aberturas,
security_metric_locked,string,,Locked,Cerradas,
security_metric_cameras_online,string,,Cameras online,Cámaras conectadas,
security_card_title,string,,Security card,Tarjeta de seguridad,
security_card_subtitle,string,,"Name, layout, and card appearance","Nombre, disposición y aspecto de la tarjeta",
security_stat_total,string,,Total,Total,
security_stat_active,string,,Active,Activos,
security_stat_clear,string,,Clear,Sin incidencias,
security_cover_open,string,,Open,Abrir,
security_cover_stop,string,,Stop,Detener,
security_cover_close,string,,Close,Cerrar,
security_restore,string,,Restore,Restaurar,
security_empty,string,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,Esta vista de seguridad está vacía. Desliza hacia abajo en el encabezado y abre los ajustes de seguridad para añadir entidades manualmente.,
connection_stopping_for_restart,string,,Stopping for restart…,Deteniéndose para reiniciar…,
connection_starting,string,,Home Assistant is starting…,Home Assistant se está iniciando…,don't translate Home Assistant
connection_restoring_dashboard,string,,Restoring your dashboard…,Restaurando tu panel…,
connection_restarting,string,,Home Assistant is restarting…,Home Assistant se está reiniciando…,don't translate Home Assistant
connection_auto_generating,string,,Auto-generating rooms and widgets…,Generando habitaciones y widgets automáticamente…,
connection_reconnecting,string,,Reconnecting to Home Assistant…,Reconectando con Home Assistant…,don't translate Home Assistant
connection_unavailable_retrying,string,,Unavailable · Retrying…,No disponible · Reintentando…,
connection_paused,string,,Connection paused,Conexión en pausa,
connection_connected,string,,Connected,Conectado,
connection_server_not_found,string,,Server address could not be found,No se encontró la dirección del servidor,
connection_timed_out,string,,Connection timed out,Se agotó el tiempo de espera de la conexión,
connection_no_route,string,,No network route to Home Assistant,No hay una ruta de red hasta Home Assistant,don't translate Home Assistant
connection_could_not_connect,string,,Could not connect to Home Assistant,No se pudo conectar con Home Assistant,don't translate Home Assistant
connection_secure_failed,string,,Secure connection failed,Falló la conexión segura,
connection_session_expired_refreshing,string,,Session expired · Refreshing login…,Sesión caducada · Actualizando el inicio de sesión…,
connection_interrupted,string,,Connection was interrupted,Se interrumpió la conexión,
connection_error_title,string,,Connection error,Error de conexión,
connection_all_systems_normal,string,,All systems normal,Todos los sistemas funcionan con normalidad,
action_undo,string,,Undo,Deshacer,
action_redo,string,,Redo,Rehacer,
connection_route_local,string,,Local,Local,
connection_route_nabu_casa,string,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,string,,External,Externa,
settings_connection_via,string,,Connected via %1$s,Conectado mediante %1$s,keep %1$s
settings_connection_unknown,string,,Unknown,Desconocida,
settings_connection_connecting,string,,Connecting…,Conectando…,
settings_this_home,string,,this home,este hogar,
settings_current_wifi,string,,Current Wi-Fi,Wi‑Fi actual,
settings_wifi_unavailable,string,,Not connected or location permission is missing,Sin conexión o falta el permiso de ubicación,
settings_just_now,string,,just now,ahora mismo,
settings_primary_app_language,string,,Primary application language,Idioma principal de la aplicación,
settings_android_build_configuration,string,,Android resources and build configuration,Recursos de Android y configuración de compilación,
page_settings_default_title,string,,Page settings,Ajustes de la página,
page_settings_choose_area,string,,Choose an area to configure,Elige un área para configurarla,
page_settings_focused_options,string,,Focused options for this page area,Opciones específicas para esta zona de la página,
page_settings_header_description,string,,Wallpaper and custom header color,Fondo de pantalla y color personalizado del encabezado,
page_settings_custom_page_description,string,,"Name, subtitle, and navigation icon","Nombre, subtítulo e icono de navegación",
page_settings_badge_bar,string,,Badge bar,Barra de indicadores,
page_settings_badge_description,string,,"Visibility, alignment, and display options","Visibilidad, alineación y opciones de visualización",
page_settings_persons,string,,Persons,Personas,
page_settings_persons_description,string,,Visibility and ordering,Visibilidad y orden,
page_settings_configure,string,,Configure,Configurar,
room_config_title,string,,Room configuration,Configuración de la habitación,
header_pill_left,string,,Left header pill,Indicador izquierdo del encabezado,
header_pill_right,string,,Right header pill,Indicador derecho del encabezado,
alignment_split,string,,Split,Dividido,
alignment_center,string,,Center,Centrado,
weather_cloudy,string,,Cloudy,Nublado,
home_default_markdown_content,string,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# Markdown\nAbre los ajustes de este widget en **modo de edición** para escribir tu propio contenido.,\n = line break
home_settings_title,string,,Home settings,Ajustes de inicio,
custom_page_settings_title,string,,%1$s settings,Ajustes de %1$s,keep %1$s
home_empty,string,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,"Esta es la página de inicio. Para añadir widgets, desliza hacia abajo en el encabezado y activa el modo de edición.",
custom_page_empty,string,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,"Esta página está vacía. Para añadir widgets, desliza hacia abajo en el encabezado y activa el modo de edición.",
select_camera_title,string,,Select camera,Seleccionar cámara,
select_entity_title,string,,Select entity,Seleccionar entidad,
custom_camera_default_name,string,,Custom camera,Cámara personalizada,
rooms_settings_title,string,,Rooms settings,Ajustes de habitaciones,
rooms_empty,string,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,La vista de habitaciones está vacía. Desliza hacia abajo en el encabezado y activa el modo de edición para añadir plantas y habitaciones.,
floor_expand,string,,Expand floor,Expandir planta,
floor_collapse,string,,Collapse floor,Contraer planta,
floor_settings_title,string,,Floor,Planta,
floor_settings_subtitle,string,,"Identity, layout, and card style","Identidad, disposición y estilo de las tarjetas",
universal_cover_status,string,,%1$d%% · %2$s,%1$d%% · %2$s,keep %1$d %2$s
universal_effects,string,,Effects,Efectos,
universal_open_door,string,,Open door,Abrir puerta,
universal_vacuum_dock,string,,Dock,Base,
universal_start,string,,Start,Iniciar,
universal_pause,string,,Pause,Pausar,
universal_stop,string,,Stop,Detener,
universal_locate,string,,Locate,Localizar,
universal_room_number,string,,Room %1$d,Habitación %1$d,keep %1$d
core_optional_display_name,string,,Optional display name override,Nombre para mostrar alternativo (opcional),
core_media_paused_track,string,,Paused: %1$s,En pausa: %1$s,keep %1$s
core_percent_value,string,,%1$d percent,%1$d por ciento,keep %1$d
core_current_humidity,string,,Current humidity,Humedad actual,
core_tank_water_level,string,,Tank / water level,Depósito / nivel de agua,
core_pm25,string,,PM2.5,PM2.5,
core_error_code,string,,Error code,Código de error,
core_bucket_full,string,,Bucket full,Depósito lleno,
core_clean_filter,string,,Clean filter,Limpiar filtro,
core_ionizer,string,,Ionizer,Ionizador,
core_pump,string,,Pump,Bomba,
core_beep_on_command,string,,Beep on command,Pitido al ejecutar una orden,
core_dawn,string,,Dawn,Amanecer,
core_solar_noon,string,,Solar noon,Mediodía solar,
core_dusk,string,,Dusk,Anochecer,
core_icon_category_common,string,,Common,Comunes,
core_icon_category_home,string,,Home,Hogar,
core_icon_category_weather,string,,Weather,Tiempo,
core_icon_category_lock,string,,Lock,Cerraduras,
core_icon_category_people,string,,People,Personas,
core_icon_category_auto,string,,Automotive,Automoción,
core_icon_category_music,string,,Music,Música,
core_icon_category_battery,string,,Battery,Batería,
core_icon_category_nature,string,,Nature,Naturaleza,
core_icon_category_places,string,,Places,Lugares,
core_icon_category_food,string,,Food,Comida,
core_icon_category_navigation,string,,Navigation,Navegación,
core_icon_category_devices,string,,Devices,Dispositivos,
core_icon_category_map,string,,Map,Mapa,
core_icon_category_media,string,,Media,Multimedia,
core_icon_category_communication,string,,Communication,Comunicación,
core_icon_category_health,string,,Health,Salud,
core_icon_category_vehicles,string,,Vehicles,Vehículos,
core_icon_category_buildings,string,,Buildings,Edificios,
core_icon_category_electrical,string,,Electrical,Electricidad,
core_icon_category_sport,string,,Sport,Deporte,
core_icon_category_objects,string,,Objects,Objetos,
core_icon_category_commerce,string,,Commerce,Comercio,
core_icon_category_games,string,,Games,Juegos,
core_icon_category_finance,string,,Finance,Finanzas,
background_notification_channel_general,string,,General,General,
background_location_channel_name,string,,Location sharing,Compartir ubicación,
background_location_channel_description,string,,Keeps your device location up to date in Home Assistant,Mantiene actualizada la ubicación de tu dispositivo en Home Assistant,don't translate Home Assistant
background_location_notification_title,string,,Home Assistant location sharing,Ubicación compartida con Home Assistant,don't translate Home Assistant
background_location_notification_text,string,,Sharing your location with Home Assistant,Tu ubicación se está compartiendo con Home Assistant,don't translate Home Assistant
background_push_channel_name,string,,Notification connection,Conexión de notificaciones,
background_push_channel_description,string,,Keeps a background connection to Home Assistant for instant notifications,Mantiene una conexión en segundo plano con Home Assistant para recibir notificaciones al instante,don't translate Home Assistant
background_push_notification_title,string,,Connected to Home Assistant,Conectado a Home Assistant,don't translate Home Assistant
background_push_notification_text,string,,Waiting for notifications,Esperando notificaciones,
background_push_hide_action,string,,Hide this notification,Ocultar esta notificación,
button_style_centered,string,,Centered,Centrado,
button_elements,string,,Elements,Elementos,
button_elements_description,string,,What appears on this button. Hide the name and state for an icon on its own.,Lo que aparece en este botón. Oculta el nombre y el estado de un icono por sí solo.,
stack_elements_title,string,,Elements on every button in this stack,Elementos en cada botón de esta pila,
stack_elements_description,string,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","Estos se aplican a toda la pila, no a un botón. Desactivar algo aquí lo oculta en cada botón de la pila; dejarlo activado permite que cada botón decida por sí mismo en su propia configuración.",
button_element_icon,string,,Icon,Icono,
button_element_name,string,,Name,Nombre,
button_element_state,string,,State,Estado,
stack_show_title,string,,Show name,Mostrar nombre,
stack_show_title_description,string,,Turn off for a stack with no heading at all.,Apague para ver una pila sin ningún título.,
stack_show_icon,string,,Show icon,Mostrar icono,
stack_show_icon_description,string,,The icon beside the heading.,El ícono al lado del encabezado.,
stack_center_title,string,,Center the heading,Centrar el rumbo,
stack_center_title_description,string,,Puts the icon and name in the middle instead of against the left edge.,Coloca el ícono y el nombre en el medio en lugar de contra el borde izquierdo.,
cr_state_on,string,,On,Encendido,
cr_state_off,string,,Off,Apagado,
cr_open,string,,Open,Abrir,
cr_close,string,,Close,Cerrar,
cr_stop,string,,Stop,Detener,
cr_closed,string,,Closed,Cerrado,
cr_opening,string,,Opening,Abriendo,
cr_closing,string,,Closing,Cerrando,
cr_locked,string,,Locked,Bloqueado,
cr_unlocked,string,,Unlocked,Desbloqueado,
cr_unavailable,string,,Unavailable,No disponible,
cr_unknown,string,,Unknown,Desconocido,
cr_idle,string,,Idle,Inactivo,
cr_home,string,,Home,En casa,
cr_away,string,,Away,Fuera de casa,
cr_cleaning,string,,Cleaning,Limpiando,
cr_returning,string,,Returning,Volviendo a la base,
cr_paused,string,,Paused,En pausa,
cr_error,string,,Error,Error,
cr_playing,string,,Playing,Reproduciendo,
cr_buffering,string,,Buffering,Cargando,
cr_standby,string,,Standby,En espera,
cr_humidifying,string,,Humidifying,Humidificando,
cr_drying,string,,Drying,Secando,
cr_detected,string,,Detected,Detectado,
cr_clear,string,,Clear,Despejado,
cr_problem,string,,Problem,Problema,
cr_ok,string,,OK,Correcto,
cr_low,string,,Low,Bajo,
cr_normal,string,,Normal,Normal,
cr_connected,string,,Connected,Conectado,
cr_disconnected,string,,Disconnected,Desconectado,
cr_plugged_in,string,,Plugged in,Enchufado,
cr_unplugged,string,,Unplugged,Desenchufado,
cr_wet,string,,Wet,Mojado,
cr_dry,string,,Dry,Seco,
cr_none,string,,None,Ninguno,
cr_any,string,,Any,Sin límite,
cr_remove,string,,Remove,Eliminar,
cr_restore,string,,Restore,Restaurar,
cr_general,string,,General,General,
cr_identity,string,,Identity,Identidad,
cr_appearance,string,,Appearance,Apariencia,
cr_layout,string,,Layout,Diseño,
cr_behavior,string,,Behavior,Comportamiento,
cr_profiles,string,,Profiles,Perfiles,
cr_playback,string,,Playback,Reproducción,
cr_content,string,,Content,Contenido,
cr_actions,string,,Actions,Acciones,
cr_protection,string,,Protection,Protección,
cr_power,string,,Power,Encendido,
cr_brightness,string,,Brightness,Brillo,
cr_temperature,string,,Temperature,Temperatura,
cr_color,string,,Color,Color,
cr_min,string,,Min,Mín.,
cr_avg,string,,Avg,Prom.,
cr_max,string,,Max,Máx.,
cr_now,string,,Now,Ahora,
cr_lowest,string,,Lowest,Mínima,
cr_average,string,,Average,Promedio,
cr_highest,string,,Highest,Máxima,
cr_live,string,,Live,En directo,
cr_once,string,,Once,Una vez,
cr_daily,string,,Daily,Diariamente,
cr_weekly,string,,Weekly,Semanalmente,
cr_monthly,string,,Monthly,Mensualmente,
cr_yearly,string,,Yearly,Anualmente,
cr_action_tap,string,,Tap,Toque,
cr_action_double_tap,string,,Double tap,Doble toque,
cr_action_hold,string,,Hold,Pulsación larga,
cr_mode,string,,Mode,Modo,
cr_mode_auto,string,,Auto,Automático,
cr_mode_heat,string,,Heat,Calefacción,
cr_mode_cool,string,,Cool,Refrigeración,
cr_mode_heat_cool,string,,Heat/cool,Calefacción/refrigeración,
cr_mode_dry,string,,Dry,Deshumidificación,
cr_mode_fan_only,string,,Fan only,Solo ventilador,
cr_mode_low,string,,Low,Bajo,
cr_mode_medium,string,,Medium,Medio,
cr_mode_high,string,,High,Alto,
cr_mode_quiet,string,,Quiet,Silencioso,
cr_mode_boost,string,,Boost,Turbo,
cr_mode_eco,string,,Eco,Eco,
cr_mode_sleep,string,,Sleep,Noche,
cr_mode_manual,string,,Manual,Manual,
cr_mode_vertical,string,,Vertical,Vertical,
cr_mode_horizontal,string,,Horizontal,Horizontal,
cr_mode_both,string,,Both,Ambos,
cr_mode_up,string,,Up,Arriba,
cr_mode_down,string,,Down,Abajo,
cr_mode_center,string,,Center,Centro,
cr_mode_left,string,,Left,Izquierda,
cr_mode_right,string,,Right,Derecha,
cr_climate_fan,string,,Fan,Ventilador,
cr_climate_vertical_airflow,string,,Vertical airflow,Flujo de aire vertical,
cr_climate_horizontal_airflow,string,,Horizontal airflow,Flujo de aire horizontal,
cr_climate_preset,string,,Preset,Preajuste,
cr_fan_speed,string,,Fan speed,Velocidad del ventilador,
cr_speed,string,,Speed,Velocidad,
cr_lower_target,string,,Lower target,Bajar la temperatura objetivo,
cr_raise_target,string,,Raise target,Subir la temperatura objetivo,
cr_climate_temperature,string,,Temperature,Temperatura,
cr_climate_all_temperature_sensors,string,,All temperature sensors,Todos los sensores de temperatura,
cr_climate_outside,string,,Outside,Exterior,
cr_climate_outside_summary,string,,"Outdoor temperature, humidity, and pressure","Temperatura, humedad y presión exteriores",
cr_climate_humidity,string,,Humidity,Humedad,
cr_climate_all_humidity_sensors,string,,All humidity sensors,Todos los sensores de humedad,
cr_climate_air_pressure,string,,Air pressure,Presión atmosférica,
cr_climate_all_pressure_sensors,string,,All air-pressure sensors,Todos los sensores de presión atmosférica,
cr_climate_co2,string,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,string,,Carbon-dioxide sensors,Sensores de dióxido de carbono,
cr_climate_air_quality,string,,Air quality,Calidad del aire,
cr_climate_air_quality_summary,string,,"Particulates, AQI, VOCs, and gases","Partículas, ICA, COV y gases",
cr_climate_entities,string,,Climate entities,Entidades de climatización,
cr_climate_settings,string,,Climate settings,Ajustes de climatización,
cr_empty_climate_view,string,,No climate data is available yet.,Todavía no hay datos climáticos disponibles.,
cr_climate_fans,string,,Fans,Ventiladores,
cr_climate_air_purifiers,string,,Air purifiers,Purificadores de aire,
cr_climate_humidifiers,string,,Humidifiers,Humidificadores,
cr_temperature_sensors,string,,Temperature sensors,Sensores de temperatura,
cr_devices_active,string,,Devices active,Dispositivos activos,
cr_active_of_total,string,,%1$d of %2$d active,%1$d de %2$d activos,keep %1$d %2$d
cr_no_search_active,string,,No active search · %1$s,No hay ninguna búsqueda activa · %1$s,keep %1$s
cr_collapse_search,string,,Collapse search,Contraer búsqueda,
cr_expand_search,string,,Expand search,Expandir búsqueda,
cr_custom_order,string,,Custom order,Orden personalizado,
cr_name_a_z,string,,Name A–Z,Nombre A–Z,
cr_name_z_a,string,,Name Z–A,Nombre Z–A,
cr_climate_device,string,,Climate device,Dispositivo de climatización,
cr_climate_device_subtitle,string,,"Name, icon, card style, and width","Nombre, icono, estilo de tarjeta y ancho",
cr_widget_requires_f1,string,,"Needs the F1 Sensor integration, which was not found on your Home Assistant","Necesita la integración del sensor F1, que no se encontró en su Home Assistant",don't translate Home Assistant
cr_widget_requires_parcels,string,,"Needs a parcel integration, and none was found on your Home Assistant",Necesita una integración de paquete y no se encontró ninguno en su Home Assistant,don't translate Home Assistant
cr_widget_requires_waste,string,,"Needs a waste collection integration, and none was found on your Home Assistant",Necesita una integración de recolección de residuos y no se encontró ninguna en su Home Assistant,don't translate Home Assistant
cr_people_here_title,string,,Who is here,quien esta aqui,
cr_people_here_empty,string,,Nobody is being tracked in this room right now.,No se está rastreando a nadie en esta sala en este momento.,
cr_people_here_unknown_room,string,,Room unknown,Habitación desconocida,
cr_button_exclude_counters,string,,Leave out of counters,Salir de los mostradores,
cr_button_exclude_counters_hint,string,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals","Mantenga el botón, pero deje de contar para los totales de luces y dispositivos de esta sala.",
