key,type,item,english,translation,notes
parcel_tracking_history_subtitle,string,,Parcel journey and status updates,택배 이동 경로 및 상태 업데이트,
parcel_choose_carrier_account,string,,Choose a carrier account,택배사 계정 선택,
parcel_tab_count,string,,%1$s (%2$d),%1$s (%2$d),keep %1$s %2$d
parcel_empty_tab,string,,No %1$s parcels.,%1$s 택배가 없습니다.,keep %1$s
parcel_no_incoming,string,,No incoming parcels.,수신 중인 택배가 없습니다.,
parcel_no_delivered,string,,No delivered parcels.,배송 완료된 택배가 없습니다.,
parcel_no_outgoing,string,,No outgoing parcels.,발신 중인 택배가 없습니다.,
parcel_stage_registered,string,,Registered,등록됨,
parcel_stage_sorting,string,,Sorting,분류 중,
parcel_stage_on_the_way,string,,On the way,배송 중,
parcel_unknown_status,string,,Unknown status,알 수 없는 상태,
parcel_status_in_transit,string,,In transit,운송 중,
parcel_status_out_for_delivery,string,,Out for delivery,배송 출발,
parcel_status_at_pickup_point,string,,Ready at pickup point,수령 장소에 도착,
parcel_status_ready_to_send,string,,Ready to send,발송 준비 완료,
parcel_letter_preview,string,,Letter preview,우편 미리보기,
parcel_carriers,string,,Carriers,택배사,
parcel_track_new,string,,Track a new %1$s parcel by number,운송장 번호로 새 %1$s 택배 추적,keep %1$s
parcel_choose_carrier,string,,Choose a carrier,택배사 선택,
parcel_settings_subtitle,string,,"Carrier accounts, aggregation, and appearance","택배사 계정, 통합, 모양",
parcel_settings_accounts,string,,Accounts,계정,
parcel_settings_organization,string,,Organization,구성,
parcel_settings_appearance,string,,Appearance,모양,
action_remove,string,,Remove,제거,
notification_delete,string,,Delete notification,알림 삭제,
notification_mark_all_read,string,,Mark all as read,모두 읽음으로 표시,
notification_mark_all_unread,string,,Mark all as unread,모두 읽지 않음으로 표시,
notification_delete_all,string,,Delete all,모두 삭제,
notification_delete_all_archived,string,,Delete all archived,보관된 항목 모두 삭제,
notification_unread,string,,Unread,읽지 않음,
notification_history,string,,History,기록,
notification_mark_unread,string,,Mark as unread,읽지 않음으로 표시,
notification_mark_read,string,,Mark as read,읽음으로 표시,
notification_archive,string,,Archive,보관,
notification_unarchive,string,,Unarchive,보관 취소,
notification_delete_action,string,,Delete,삭제,
entity_search_select_items,string,,Select items,항목 선택,
entity_search_choose_one,string,,Search and choose one entity,엔티티를 검색하고 하나를 선택하세요,
entity_search_choose_multiple,string,,Search and select one or more entities,엔티티를 검색하고 하나 이상 선택하세요,
global_search_title,string,,Search,검색,
global_search_subtitle,string,,Find and control any Home Assistant device or entity,모든 Home Assistant 기기 또는 엔티티를 찾아 제어하세요,don't translate Home Assistant
global_search_clear,string,,Clear search,검색 지우기,
global_search_no_devices,string,,No matching devices.,일치하는 기기가 없습니다.,
global_search_no_entities,string,,No matching entities.,일치하는 엔티티가 없습니다.,
security_title,string,,Security,보안,
security_subtitle,string,,Home status and activity,홈 상태 및 활동,
security_settings,string,,Security settings,보안 설정,
security_entities,string,,Security entities,보안 엔티티,
security_reimport,string,,Re-import,다시 가져오기,
security_group_doors,string,,Doors,문,
security_group_doors_subtitle,string,,Door contacts,문 접점 센서,
security_group_windows,string,,Windows,창문,
security_group_windows_subtitle,string,,Window contacts,창문 접점 센서,
security_group_openings,string,,Openings,개폐부,
security_group_openings_subtitle,string,,Garage doors and other openings,차고문 및 기타 개폐부,
security_group_garage_doors,string,,Garage doors,차고문,
security_group_garage_doors_subtitle,string,,Garage door covers,차고문 커버,
security_group_covers,string,,Covers,커버,
security_group_covers_subtitle,string,,"Blinds, shutters, and gates","블라인드, 셔터, 게이트",
security_group_locks,string,,Locks,잠금장치,
security_group_locks_subtitle,string,,Door and gate locks,문 및 게이트 잠금장치,
security_group_motion,string,,Motion,움직임,
security_group_motion_subtitle,string,,Motion detection,움직임 감지,
security_group_presence,string,,Presence,재실,
security_group_presence_subtitle,string,,Occupancy sensors,재실 감지 센서,
security_group_fire,string,,Fire and temperature,화재 및 온도,
security_group_fire_subtitle,string,,"Fire, heat, cold, and safety alarms","화재, 열, 냉기, 안전 경보",
security_group_smoke,string,,Smoke,연기,
security_group_smoke_subtitle,string,,Smoke detectors,연기 감지기,
security_group_gas,string,,Gas,가스,
security_group_gas_subtitle,string,,Combustible gas sensors,가연성 가스 센서,
security_group_co2,string,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,string,,Carbon monoxide and carbon dioxide sensors,일산화탄소 및 이산화탄소 센서,
security_group_moisture,string,,Leaks,누수,
security_group_moisture_subtitle,string,,Moisture and water leaks,습기 및 누수 감지,
security_group_sound,string,,Sound,소음,
security_group_sound_subtitle,string,,Sound and glass-break sensors,소음 및 유리 파손 감지 센서,
security_group_light,string,,Light detection,조도 감지,
security_group_light_subtitle,string,,Light and beam sensors,조도 및 광선 센서,
security_group_alarms,string,,Alarm systems,경보 시스템,
security_group_alarms_subtitle,string,,Alarm control panels,경보 제어판,
security_group_cameras,string,,Cameras,카메라,
security_group_cameras_subtitle,string,,Camera feeds,카메라 피드,
security_no_search_active,string,,No search active · %1$s,검색 안 함 · %1$s,keep %1$s
security_status_alert,string,,Security alert,보안 경고,
security_status_alarm_pending,string,,Alarm pending,경보 대기 중,
security_status_changing_alarm,string,,Changing alarm mode,경보 모드 변경 중,
security_status_needs_attention,string,,Needs attention,확인이 필요합니다,
security_status_motion,string,,Motion detected,움직임 감지됨,
security_status_sensor_activity,string,,Sensor activity,센서 활동,
security_status_alarm_unavailable,string,,Alarm unavailable,경보 사용 불가,
security_status_devices_unavailable,string,,Devices unavailable,기기 사용 불가,
security_status_cameras_offline,string,,Cameras offline,카메라 오프라인,
security_status_all_secure,string,,All secure,모두 안전함,
security_status_alarm_disarmed,string,,Alarm disarmed,경보 해제됨,
security_status_all_clear,string,,All clear,모두 정상,
security_status_no_data,string,,No security data,보안 데이터 없음,
security_metric_openings,string,,Openings,개폐부,
security_metric_locked,string,,Locked,잠김,
security_metric_cameras_online,string,,Cameras online,온라인 카메라,
security_card_title,string,,Security card,보안 카드,
security_card_subtitle,string,,"Name, layout, and card appearance","이름, 레이아웃, 카드 모양",
security_stat_total,string,,Total,전체,
security_stat_active,string,,Active,활성,
security_stat_clear,string,,Clear,정상,
security_cover_open,string,,Open,열기,
security_cover_stop,string,,Stop,정지,
security_cover_close,string,,Close,닫기,
security_restore,string,,Restore,복원,
security_empty,string,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,보안 화면이 비어 있습니다. 헤더를 아래로 스와이프하고 보안 설정을 열어 엔티티를 수동으로 추가하세요.,
connection_stopping_for_restart,string,,Stopping for restart…,재시작을 위해 중지하는 중…,
connection_starting,string,,Home Assistant is starting…,Home Assistant가 시작 중입니다…,don't translate Home Assistant
connection_restoring_dashboard,string,,Restoring your dashboard…,대시보드를 복원하는 중…,
connection_restarting,string,,Home Assistant is restarting…,Home Assistant가 재시작 중입니다…,don't translate Home Assistant
connection_auto_generating,string,,Auto-generating rooms and widgets…,방 및 위젯 자동 생성 중…,
connection_reconnecting,string,,Reconnecting to Home Assistant…,Home Assistant에 다시 연결 중…,don't translate Home Assistant
connection_unavailable_retrying,string,,Unavailable · Retrying…,사용할 수 없음 · 재시도 중…,
connection_paused,string,,Connection paused,연결 일시 중지됨,
connection_connected,string,,Connected,연결됨,
connection_server_not_found,string,,Server address could not be found,서버 주소를 찾을 수 없습니다,
connection_timed_out,string,,Connection timed out,연결 시간이 초과되었습니다,
connection_no_route,string,,No network route to Home Assistant,Home Assistant로 가는 네트워크 경로가 없습니다,don't translate Home Assistant
connection_could_not_connect,string,,Could not connect to Home Assistant,Home Assistant에 연결할 수 없습니다,don't translate Home Assistant
connection_secure_failed,string,,Secure connection failed,보안 연결에 실패했습니다,
connection_session_expired_refreshing,string,,Session expired · Refreshing login…,세션 만료 · 로그인 갱신 중…,
connection_interrupted,string,,Connection was interrupted,연결이 중단되었습니다,
connection_error_title,string,,Connection error,연결 오류,
connection_all_systems_normal,string,,All systems normal,모든 시스템 정상,
action_undo,string,,Undo,실행 취소,
action_redo,string,,Redo,다시 실행,
connection_route_local,string,,Local,로컬,
connection_route_nabu_casa,string,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,string,,External,외부,
settings_connection_via,string,,Connected via %1$s,%1$s(으)로 연결됨,keep %1$s
settings_connection_unknown,string,,Unknown,알 수 없음,
settings_connection_connecting,string,,Connecting…,연결 중…,
settings_this_home,string,,this home,이 홈,
settings_current_wifi,string,,Current Wi-Fi,현재 Wi-Fi,
settings_wifi_unavailable,string,,Not connected or location permission is missing,연결되어 있지 않거나 위치 권한이 없습니다,
settings_just_now,string,,just now,방금 전,
settings_primary_app_language,string,,Primary application language,기본 앱 언어,
settings_android_build_configuration,string,,Android resources and build configuration,Android 리소스 및 빌드 구성,
page_settings_default_title,string,,Page settings,페이지 설정,
page_settings_choose_area,string,,Choose an area to configure,구성할 영역을 선택하세요,
page_settings_focused_options,string,,Focused options for this page area,이 페이지 영역에 대한 집중 옵션,
page_settings_header_description,string,,Wallpaper and custom header color,배경 화면 및 사용자 지정 헤더 색상,
page_settings_custom_page_description,string,,"Name, subtitle, and navigation icon","이름, 부제목, 탐색 아이콘",
page_settings_badge_bar,string,,Badge bar,배지 바,
page_settings_badge_description,string,,"Visibility, alignment, and display options","표시 여부, 정렬, 표시 옵션",
page_settings_persons,string,,Persons,구성원,
page_settings_persons_description,string,,Visibility and ordering,표시 여부 및 순서,
page_settings_configure,string,,Configure,구성,
room_config_title,string,,Room configuration,방 구성,
header_pill_left,string,,Left header pill,왼쪽 헤더 필,
header_pill_right,string,,Right header pill,오른쪽 헤더 필,
alignment_split,string,,Split,분할,
alignment_center,string,,Center,가운데,
weather_cloudy,string,,Cloudy,흐림,
home_default_markdown_content,string,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# Markdown\n**편집 모드**에서 이 위젯의 설정을 열어 원하는 내용을 작성하세요.,\n = line break
home_settings_title,string,,Home settings,홈 설정,
custom_page_settings_title,string,,%1$s settings,%1$s 설정,keep %1$s
home_empty,string,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,홈 페이지입니다. 헤더를 아래로 스와이프하고 편집 모드를 켜서 위젯을 추가하세요.,
custom_page_empty,string,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,이 페이지는 비어 있습니다. 헤더를 아래로 스와이프하고 편집 모드를 켜서 위젯을 추가하세요.,
select_camera_title,string,,Select camera,카메라 선택,
select_entity_title,string,,Select entity,엔티티 선택,
custom_camera_default_name,string,,Custom camera,사용자 지정 카메라,
rooms_settings_title,string,,Rooms settings,방 설정,
rooms_empty,string,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,방 화면이 비어 있습니다. 헤더를 아래로 스와이프하고 편집 모드를 켜서 층과 방을 추가하세요.,
floor_expand,string,,Expand floor,층 펼치기,
floor_collapse,string,,Collapse floor,층 접기,
floor_settings_title,string,,Floor,층,
floor_settings_subtitle,string,,"Identity, layout, and card style","이름, 레이아웃, 카드 스타일",
universal_cover_status,string,,%1$d%% · %2$s,%1$d%% · %2$s,keep %1$d %2$s
universal_effects,string,,Effects,효과,
universal_open_door,string,,Open door,문 열기,
universal_vacuum_dock,string,,Dock,도킹,
universal_start,string,,Start,시작,
universal_pause,string,,Pause,일시 중지,
universal_stop,string,,Stop,정지,
universal_locate,string,,Locate,위치 찾기,
universal_room_number,string,,Room %1$d,방 %1$d,keep %1$d
core_optional_display_name,string,,Optional display name override,표시 이름 재정의 (선택),
core_media_paused_track,string,,Paused: %1$s,일시 정지됨: %1$s,keep %1$s
core_percent_value,string,,%1$d percent,%1$d퍼센트,keep %1$d
core_current_humidity,string,,Current humidity,현재 습도,
core_tank_water_level,string,,Tank / water level,탱크 / 수위,
core_pm25,string,,PM2.5,PM2.5,
core_error_code,string,,Error code,오류 코드,
core_bucket_full,string,,Bucket full,먼지통 가득 참,
core_clean_filter,string,,Clean filter,필터 청소,
core_ionizer,string,,Ionizer,이온화기,
core_pump,string,,Pump,펌프,
core_beep_on_command,string,,Beep on command,명령 시 알림음,
core_dawn,string,,Dawn,여명,
core_solar_noon,string,,Solar noon,태양 정오,
core_dusk,string,,Dusk,황혼,
core_icon_category_common,string,,Common,공통,
core_icon_category_home,string,,Home,홈,
core_icon_category_weather,string,,Weather,날씨,
core_icon_category_lock,string,,Lock,잠금,
core_icon_category_people,string,,People,사람,
core_icon_category_auto,string,,Automotive,자동차,
core_icon_category_music,string,,Music,음악,
core_icon_category_battery,string,,Battery,배터리,
core_icon_category_nature,string,,Nature,자연,
core_icon_category_places,string,,Places,장소,
core_icon_category_food,string,,Food,음식,
core_icon_category_navigation,string,,Navigation,내비게이션,
core_icon_category_devices,string,,Devices,기기,
core_icon_category_map,string,,Map,지도,
core_icon_category_media,string,,Media,미디어,
core_icon_category_communication,string,,Communication,통신,
core_icon_category_health,string,,Health,건강,
core_icon_category_vehicles,string,,Vehicles,차량,
core_icon_category_buildings,string,,Buildings,건물,
core_icon_category_electrical,string,,Electrical,전기,
core_icon_category_sport,string,,Sport,스포츠,
core_icon_category_objects,string,,Objects,사물,
core_icon_category_commerce,string,,Commerce,상업,
core_icon_category_games,string,,Games,게임,
core_icon_category_finance,string,,Finance,금융,
background_notification_channel_general,string,,General,일반,
background_location_channel_name,string,,Location sharing,위치 공유,
background_location_channel_description,string,,Keeps your device location up to date in Home Assistant,Home Assistant에서 기기 위치를 최신 상태로 유지합니다,don't translate Home Assistant
background_location_notification_title,string,,Home Assistant location sharing,Home Assistant 위치 공유,don't translate Home Assistant
background_location_notification_text,string,,Sharing your location with Home Assistant,Home Assistant와 위치를 공유하는 중,don't translate Home Assistant
background_push_channel_name,string,,Notification connection,알림 연결,
background_push_channel_description,string,,Keeps a background connection to Home Assistant for instant notifications,즉시 알림을 위해 Home Assistant와의 백그라운드 연결을 유지합니다,don't translate Home Assistant
background_push_notification_title,string,,Connected to Home Assistant,Home Assistant에 연결됨,don't translate Home Assistant
background_push_notification_text,string,,Waiting for notifications,알림 대기 중,
background_push_hide_action,string,,Hide this notification,이 알림 숨기기,
button_style_centered,string,,Centered,가운데 맞춤,
button_elements,string,,Elements,강요,
button_elements_description,string,,What appears on this button. Hide the name and state for an icon on its own.,이 버튼에 표시되는 내용입니다. 아이콘 자체의 이름과 상태를 숨깁니다.,
stack_elements_title,string,,Elements on every button in this stack,이 스택의 모든 버튼에 있는 요소,
stack_elements_description,string,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.",이는 하나의 버튼이 아닌 전체 스택에 적용됩니다. 여기에서 무언가를 끄면 스택의 모든 버튼에서 해당 항목이 숨겨집니다. 켜두면 각 버튼이 자체 설정에 따라 스스로 결정할 수 있습니다.,
button_element_icon,string,,Icon,아이콘,
button_element_name,string,,Name,이름,
button_element_state,string,,State,상태,
stack_show_title,string,,Show name,이름 표시,
stack_show_title_description,string,,Turn off for a stack with no heading at all.,방향이 전혀 없는 스택의 경우에는 끄십시오.,
stack_show_icon,string,,Show icon,아이콘 표시,
stack_show_icon_description,string,,The icon beside the heading.,제목 옆에 있는 아이콘입니다.,
stack_center_title,string,,Center the heading,제목을 중앙에 배치,
stack_center_title_description,string,,Puts the icon and name in the middle instead of against the left edge.,아이콘과 이름을 왼쪽 가장자리가 아닌 중앙에 배치합니다.,
cr_state_on,string,,On,켜짐,
cr_state_off,string,,Off,꺼짐,
cr_open,string,,Open,열기,
cr_close,string,,Close,닫기,
cr_stop,string,,Stop,정지,
cr_closed,string,,Closed,닫힘,
cr_opening,string,,Opening,여는 중,
cr_closing,string,,Closing,닫는 중,
cr_locked,string,,Locked,잠김,
cr_unlocked,string,,Unlocked,잠금 해제됨,
cr_unavailable,string,,Unavailable,사용할 수 없음,
cr_unknown,string,,Unknown,알 수 없음,
cr_idle,string,,Idle,대기 중,
cr_home,string,,Home,홈,
cr_away,string,,Away,외출,
cr_cleaning,string,,Cleaning,청소 중,
cr_returning,string,,Returning,복귀 중,
cr_paused,string,,Paused,일시 중지됨,
cr_error,string,,Error,오류,
cr_playing,string,,Playing,재생 중,
cr_buffering,string,,Buffering,버퍼링 중,
cr_standby,string,,Standby,대기,
cr_humidifying,string,,Humidifying,가습 중,
cr_drying,string,,Drying,건조 중,
cr_detected,string,,Detected,감지됨,
cr_clear,string,,Clear,정상,
cr_problem,string,,Problem,문제 있음,
cr_ok,string,,OK,확인,
cr_low,string,,Low,낮음,
cr_normal,string,,Normal,보통,
cr_connected,string,,Connected,연결됨,
cr_disconnected,string,,Disconnected,연결 끊김,
cr_plugged_in,string,,Plugged in,충전 중,
cr_unplugged,string,,Unplugged,플러그 뽑힘,
cr_wet,string,,Wet,습함,
cr_dry,string,,Dry,건조,
cr_none,string,,None,없음,
cr_any,string,,Any,모두,
cr_remove,string,,Remove,제거,
cr_restore,string,,Restore,복원,
cr_general,string,,General,일반,
cr_identity,string,,Identity,식별,
cr_appearance,string,,Appearance,모양,
cr_layout,string,,Layout,레이아웃,
cr_behavior,string,,Behavior,동작,
cr_profiles,string,,Profiles,프로필,
cr_playback,string,,Playback,재생,
cr_content,string,,Content,콘텐츠,
cr_actions,string,,Actions,작업,
cr_protection,string,,Protection,보호,
cr_power,string,,Power,전원,
cr_brightness,string,,Brightness,밝기,
cr_temperature,string,,Temperature,온도,
cr_color,string,,Color,색상,
cr_min,string,,Min,최소,
cr_avg,string,,Avg,평균,
cr_max,string,,Max,최대,
cr_now,string,,Now,지금,
cr_lowest,string,,Lowest,최저,
cr_average,string,,Average,평균,
cr_highest,string,,Highest,최고,
cr_live,string,,Live,실시간,
cr_once,string,,Once,한 번,
cr_daily,string,,Daily,매일,
cr_weekly,string,,Weekly,매주,
cr_monthly,string,,Monthly,매월,
cr_yearly,string,,Yearly,매년,
cr_action_tap,string,,Tap,탭,
cr_action_double_tap,string,,Double tap,두 번 탭,
cr_action_hold,string,,Hold,길게 누르기,
cr_mode,string,,Mode,모드,
cr_mode_auto,string,,Auto,자동,
cr_mode_heat,string,,Heat,난방,
cr_mode_cool,string,,Cool,냉방,
cr_mode_heat_cool,string,,Heat/cool,냉난방,
cr_mode_dry,string,,Dry,건조,
cr_mode_fan_only,string,,Fan only,송풍 전용,
cr_mode_low,string,,Low,낮음,
cr_mode_medium,string,,Medium,중간,
cr_mode_high,string,,High,높음,
cr_mode_quiet,string,,Quiet,저소음,
cr_mode_boost,string,,Boost,부스트,
cr_mode_eco,string,,Eco,절전,
cr_mode_sleep,string,,Sleep,수면,
cr_mode_manual,string,,Manual,수동,
cr_mode_vertical,string,,Vertical,세로,
cr_mode_horizontal,string,,Horizontal,가로,
cr_mode_both,string,,Both,둘 다,
cr_mode_up,string,,Up,위,
cr_mode_down,string,,Down,아래,
cr_mode_center,string,,Center,가운데,
cr_mode_left,string,,Left,왼쪽,
cr_mode_right,string,,Right,오른쪽,
cr_climate_fan,string,,Fan,선풍기,
cr_climate_vertical_airflow,string,,Vertical airflow,세로 풍향,
cr_climate_horizontal_airflow,string,,Horizontal airflow,가로 풍향,
cr_climate_preset,string,,Preset,프리셋,
cr_fan_speed,string,,Fan speed,팬 속도,
cr_speed,string,,Speed,속도,
cr_lower_target,string,,Lower target,목표 낮추기,
cr_raise_target,string,,Raise target,목표 높이기,
cr_climate_temperature,string,,Temperature,온도,
cr_climate_all_temperature_sensors,string,,All temperature sensors,모든 온도 센서,
cr_climate_outside,string,,Outside,실외,
cr_climate_outside_summary,string,,"Outdoor temperature, humidity, and pressure","실외 온도, 습도, 기압",
cr_climate_humidity,string,,Humidity,습도,
cr_climate_all_humidity_sensors,string,,All humidity sensors,모든 습도 센서,
cr_climate_air_pressure,string,,Air pressure,기압,
cr_climate_all_pressure_sensors,string,,All air-pressure sensors,모든 기압 센서,
cr_climate_co2,string,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,string,,Carbon-dioxide sensors,이산화탄소 센서,
cr_climate_air_quality,string,,Air quality,공기질,
cr_climate_air_quality_summary,string,,"Particulates, AQI, VOCs, and gases","미세먼지, AQI, VOC, 가스",
cr_climate_entities,string,,Climate entities,냉난방 엔티티,
cr_climate_settings,string,,Climate settings,냉난방 설정,
cr_empty_climate_view,string,,No climate data is available yet.,아직 사용할 수 있는 냉난방 데이터가 없습니다.,
cr_climate_fans,string,,Fans,선풍기,
cr_climate_air_purifiers,string,,Air purifiers,공기청정기,
cr_climate_humidifiers,string,,Humidifiers,가습기,
cr_temperature_sensors,string,,Temperature sensors,온도 센서,
cr_devices_active,string,,Devices active,활성 기기,
cr_active_of_total,string,,%1$d of %2$d active,%2$d개 중 %1$d개 활성,keep %1$d %2$d
cr_no_search_active,string,,No active search · %1$s,활성 검색 없음 · %1$s,keep %1$s
cr_collapse_search,string,,Collapse search,검색 접기,
cr_expand_search,string,,Expand search,검색 펼치기,
cr_custom_order,string,,Custom order,사용자 지정 순서,
cr_name_a_z,string,,Name A–Z,이름 오름차순,
cr_name_z_a,string,,Name Z–A,이름 내림차순,
cr_climate_device,string,,Climate device,냉난방 기기,
cr_climate_device_subtitle,string,,"Name, icon, card style, and width","이름, 아이콘, 카드 스타일, 너비",
cr_widget_requires_f1,string,,"Needs the F1 Sensor integration, which was not found on your Home Assistant",Home Assistant에서 찾을 수 없는 F1 센서 통합이 필요합니다.,don't translate Home Assistant
cr_widget_requires_parcels,string,,"Needs a parcel integration, and none was found on your Home Assistant",소포 통합이 필요하지만 Home Assistant에서 아무 것도 발견되지 않았습니다.,don't translate Home Assistant
cr_widget_requires_waste,string,,"Needs a waste collection integration, and none was found on your Home Assistant",폐기물 수거 통합이 필요하지만 Home Assistant에서 아무 것도 발견되지 않았습니다.,don't translate Home Assistant
cr_people_here_title,string,,Who is here,여기 누구야?,
cr_people_here_empty,string,,Nobody is being tracked in this room right now.,지금 이 방에서는 아무도 추적되지 않습니다.,
cr_people_here_unknown_room,string,,Room unknown,알 수 없는 방,
cr_button_exclude_counters,string,,Leave out of counters,카운터에서 나가기,
cr_button_exclude_counters_hint,string,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals",버튼은 유지하되 이 방의 조명 및 장치 총계에 포함되지 않도록 하세요.,
cr_count_with_average,string,,%1$s · avg %2$s%3$s,%1$s · 평균 %2$s%3$s,keep %1$s %2$s %3$s
cr_outside_temperature,string,,Outside temperature,실외 온도,
cr_outside_humidity,string,,Outside humidity,실외 습도,
cr_outside_pressure,string,,Outside pressure,실외 기압,
cr_outside_air_pressure,string,,Outside air pressure,실외 기압,
cr_no_sensors_found_for,string,,No %1$s sensors found.,%1$s 센서를 찾을 수 없습니다.,keep %1$s
cr_climate_control,string,,Climate control,냉난방 제어,
cr_thermostat_dial,string,,Thermostat dial,온도 조절 다이얼,
cr_width_third,string,,Third,1/3,
cr_width_half,string,,Half,절반,
cr_width_full,string,,Full,전체,
