key,type,item,english,translation,notes
settings_subtitle_about,string,,"The project, technology, and people behind HKI 7","הפרויקט, הטכנולוגיה והאנשים מאחורי HKI 7",don't translate HKI 7
settings_subtitle_license,string,,Open-source community core and optional premium materials,קוד פתוח של ליבת קהילה וחומרי פרימיום אופציונליים,
settings_subtitle_support,string,,Ways to help HKI 7 grow without buying Premium,דרכים לעזור לHKI 7 לצמוח מבלי לקנות פרימיום,don't translate HKI 7
notification_channel_general,string,,General,כְּלָלִי,
location_channel_name,string,,Location sharing,שיתוף מיקום,
location_notification_title,string,,Home Assistant location,מיקום Home Assistant,don't translate Home Assistant
location_notification_text,string,,Sharing your location with Home Assistant,שיתוף המיקום שלך עם Home Assistant,don't translate Home Assistant
push_connection_channel_name,string,,Notification connection,חיבור הודעה,
push_connection_notification_title,string,,Connected to Home Assistant,מחובר לHome Assistant,don't translate Home Assistant
push_connection_notification_text,string,,Listening for notifications,מאזין להתראות,
parcel_title,string,,Parcels,חבילות,
parcel_generic_carrier,string,,Carrier,מוֹבִיל,
parcel_incoming,string,,Incoming,נִכנָס,
parcel_delivered,string,,Delivered,נמסר,
parcel_outgoing,string,,Outgoing,יוֹצֵא,
parcel_letters,string,,Letters,אותיות,
parcel_mail,string,,Mail,דוֹאַר,
parcel_summary,string,,%1$d incoming · %2$d outgoing,%1$d נכנס · %2$d יוצא,keep %1$d %2$d
parcel_summary_with_letters,string,,%1$d incoming · %2$d outgoing · %3$d letters,%1$d נכנסות · %2$d יוצאות · %3$d אותיות,keep %1$d %2$d %3$d
parcel_carrier_summary_with_letters,string,,%1$d incoming · %2$d outgoing · %3$d letters,%1$d נכנסות · %2$d יוצאות · %3$d אותיות,keep %1$d %2$d %3$d
parcel_summary_with_letter_count,string,,%1$d incoming · %2$d outgoing · %3$s,%1$d נכנס · %2$d יוצא · %3$s,keep %1$d %2$d %3$s
parcel_tracking_history,string,,Tracking history,היסטוריית מעקב,
parcel_tracking_history_subtitle,string,,Parcel journey and status updates,מסע חבילות ועדכוני סטטוס,
parcel_choose_carrier_account,string,,Choose a carrier account,בחר חשבון ספק,
parcel_tab_count,string,,%1$s (%2$d),%1$s (%2$d),keep %1$s %2$d
parcel_empty_tab,string,,No %1$s parcels.,אין חבילות %1$s.,keep %1$s
parcel_no_incoming,string,,No incoming parcels.,אין חבילות נכנסות.,
parcel_no_delivered,string,,No delivered parcels.,אין משלוח מנות.,
parcel_no_outgoing,string,,No outgoing parcels.,אין חבילות יוצאות.,
parcel_stage_registered,string,,Registered,רָשׁוּם,
parcel_stage_sorting,string,,Sorting,מִיוּן,
parcel_stage_on_the_way,string,,On the way,בדרך,
parcel_unknown_status,string,,Unknown status,סטטוס לא ידוע,
parcel_status_in_transit,string,,In transit,בְּמַעֲבָר,
parcel_status_out_for_delivery,string,,Out for delivery,יוצא למשלוח,
parcel_status_at_pickup_point,string,,Ready at pickup point,מוכן בנקודת האיסוף,
parcel_status_ready_to_send,string,,Ready to send,מוכן לשלוח,
parcel_letter_preview,string,,Letter preview,תצוגה מקדימה של מכתבים,
parcel_carriers,string,,Carriers,מובילים,
parcel_track_new,string,,Track a new %1$s parcel by number,עקוב אחר חבילה חדשה של %1$s לפי מספר,keep %1$s
parcel_choose_carrier,string,,Choose a carrier,בחר מוביל,
parcel_settings_subtitle,string,,"Carrier accounts, aggregation, and appearance","חשבונות ספק, צבירה ומראה",
parcel_settings_accounts,string,,Accounts,חשבונות,
parcel_settings_organization,string,,Organization,אִרגוּן,
parcel_settings_appearance,string,,Appearance,הוֹפָעָה,
action_remove,string,,Remove,לְהַסִיר,
notification_delete,string,,Delete notification,מחק הודעה,
notification_mark_all_read,string,,Mark all as read,סמן הכל כנקראו,
notification_mark_all_unread,string,,Mark all as unread,סמן הכל כלא נקרא,
notification_delete_all,string,,Delete all,מחק הכל,
notification_delete_all_archived,string,,Delete all archived,מחק את כל הארכיון,
notification_unread,string,,Unread,לא נקרא,
notification_history,string,,History,הִיסטוֹרִיָה,
notification_mark_unread,string,,Mark as unread,סמן כלא נקרא,
notification_mark_read,string,,Mark as read,סמן כנקרא,
notification_archive,string,,Archive,ארכיון,
notification_unarchive,string,,Unarchive,הוצא מהארכיון,
notification_delete_action,string,,Delete,לִמְחוֹק,
entity_search_select_items,string,,Select items,בחר פריטים,
entity_search_choose_one,string,,Search and choose one entity,חפש ובחר ישות אחת,
entity_search_choose_multiple,string,,Search and select one or more entities,חפש ובחר ישות אחת או יותר,
global_search_title,string,,Search,לְחַפֵּשׂ,
global_search_subtitle,string,,Find and control any Home Assistant device or entity,מצא ושלוט בכל מכשיר או ישות מסוג Home Assistant,don't translate Home Assistant
global_search_clear,string,,Clear search,נקה חיפוש,
global_search_no_devices,string,,No matching devices.,אין מכשירים תואמים.,
global_search_no_entities,string,,No matching entities.,אין ישויות תואמות.,
security_title,string,,Security,בִּטָחוֹן,
security_subtitle,string,,Home status and activity,מצב בית ופעילות,
security_settings,string,,Security settings,הגדרות אבטחה,
security_entities,string,,Security entities,גופי אבטחה,
security_reimport,string,,Re-import,ייבא מחדש,
security_group_doors,string,,Doors,דלתות,
security_group_doors_subtitle,string,,Door contacts,מגעים לדלת,
security_group_windows,string,,Windows,חלונות,
security_group_windows_subtitle,string,,Window contacts,אנשי קשר בחלון,
security_group_openings,string,,Openings,פתחים,
security_group_openings_subtitle,string,,Garage doors and other openings,דלתות מוסך ופתחים אחרים,
security_group_garage_doors,string,,Garage doors,דלתות מוסך,
security_group_garage_doors_subtitle,string,,Garage door covers,כיסויי דלת מוסך,
security_group_covers,string,,Covers,כריכות,
security_group_covers_subtitle,string,,"Blinds, shutters, and gates","תריסים, תריסים ושערים",
security_group_locks,string,,Locks,מנעולים,
security_group_locks_subtitle,string,,Door and gate locks,מנעולי דלת ושער,
security_group_motion,string,,Motion,תְנוּעָה,
security_group_motion_subtitle,string,,Motion detection,זיהוי תנועה,
security_group_presence,string,,Presence,נוֹכְחוּת,
security_group_presence_subtitle,string,,Occupancy sensors,חיישני תפוסה,
security_group_fire,string,,Fire and temperature,אש וטמפרטורה,
security_group_fire_subtitle,string,,"Fire, heat, cold, and safety alarms","אזעקות אש, חום, קור ואזעקות בטיחות",
security_group_smoke,string,,Smoke,עָשָׁן,
security_group_smoke_subtitle,string,,Smoke detectors,גלאי עשן,
security_group_gas,string,,Gas,גַז,
security_group_gas_subtitle,string,,Combustible gas sensors,חיישני גז דליק,
security_group_co2,string,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,string,,Carbon monoxide and carbon dioxide sensors,חיישני פחמן חד חמצני ופחמן דו חמצני,
security_group_moisture,string,,Leaks,דליפות,
security_group_moisture_subtitle,string,,Moisture and water leaks,נזילות לחות ומים,
security_group_sound,string,,Sound,קוֹל,
security_group_sound_subtitle,string,,Sound and glass-break sensors,חיישני קול ושבירת זכוכית,
security_group_light,string,,Light detection,זיהוי אור,
security_group_light_subtitle,string,,Light and beam sensors,חיישני אור וקרן,
security_group_alarms,string,,Alarm systems,מערכות אזעקה,
security_group_alarms_subtitle,string,,Alarm control panels,לוחות בקרת אזעקה,
security_group_cameras,string,,Cameras,מצלמות,
security_group_cameras_subtitle,string,,Camera feeds,הזנות מצלמה,
security_no_search_active,string,,No search active · %1$s,אין חיפוש פעיל · %1$s,keep %1$s
security_status_alert,string,,Security alert,התראת אבטחה,
security_status_alarm_pending,string,,Alarm pending,אזעקה בהמתנה,
security_status_changing_alarm,string,,Changing alarm mode,שינוי מצב אזעקה,
security_status_needs_attention,string,,Needs attention,צריך תשומת לב,
security_status_motion,string,,Motion detected,זוהתה תנועה,
security_status_sensor_activity,string,,Sensor activity,פעילות חיישן,
security_status_alarm_unavailable,string,,Alarm unavailable,התראה לא זמינה,
security_status_devices_unavailable,string,,Devices unavailable,מכשירים לא זמינים,
security_status_cameras_offline,string,,Cameras offline,מצלמות במצב לא מקוון,
security_status_all_secure,string,,All secure,הכל מאובטח,
security_status_alarm_disarmed,string,,Alarm disarmed,האזעקה בוטלה,
security_status_all_clear,string,,All clear,הכל ברור,
security_status_no_data,string,,No security data,אין נתוני אבטחה,
security_metric_openings,string,,Openings,פתחים,
security_metric_locked,string,,Locked,נָעוּל,
security_metric_cameras_online,string,,Cameras online,מצלמות באינטרנט,
security_card_title,string,,Security card,כרטיס אבטחה,
security_card_subtitle,string,,"Name, layout, and card appearance","שם, פריסה ומראה הכרטיס",
security_stat_total,string,,Total,סַך הַכֹּל,
security_stat_active,string,,Active,פָּעִיל,
security_stat_clear,string,,Clear,בָּרוּר,
security_cover_open,string,,Open,לִפְתוֹחַ,
security_cover_stop,string,,Stop,לְהַפְסִיק,
security_cover_close,string,,Close,לִסְגוֹר,
security_restore,string,,Restore,לְשַׁחְזֵר,
security_empty,string,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,זוהי תצוגת אבטחה ריקה. החלק מטה על הכותרת ופתח את הגדרות האבטחה כדי להוסיף ישויות באופן ידני.,
connection_stopping_for_restart,string,,Stopping for restart…,עוצר להפעלה מחדש...,
connection_starting,string,,Home Assistant is starting…,Home Assistant מתחיל...,don't translate Home Assistant
connection_restoring_dashboard,string,,Restoring your dashboard…,משחזר את לוח המחוונים שלך...,
connection_restarting,string,,Home Assistant is restarting…,Home Assistant מופעל מחדש...,don't translate Home Assistant
connection_auto_generating,string,,Auto-generating rooms and widgets…,יצירה אוטומטית של חדרים ווידג'טים...,
connection_reconnecting,string,,Reconnecting to Home Assistant…,מתחבר מחדש אל Home Assistant...,don't translate Home Assistant
connection_unavailable_retrying,string,,Unavailable · Retrying…,לא זמין · מנסה שוב...,
connection_paused,string,,Connection paused,החיבור מושהה,
connection_connected,string,,Connected,מְחוּבָּר,
connection_server_not_found,string,,Server address could not be found,כתובת השרת לא נמצאה,
connection_timed_out,string,,Connection timed out,תם הזמן הקצוב לחיבור,
connection_no_route,string,,No network route to Home Assistant,אין נתיב רשת אל Home Assistant,don't translate Home Assistant
connection_could_not_connect,string,,Could not connect to Home Assistant,לא ניתן להתחבר אל Home Assistant,don't translate Home Assistant
connection_secure_failed,string,,Secure connection failed,חיבור מאובטח נכשל,
connection_session_expired_refreshing,string,,Session expired · Refreshing login…,פג תוקף ההפעלה · מרענן את ההתחברות...,
connection_interrupted,string,,Connection was interrupted,החיבור הופסק,
connection_error_title,string,,Connection error,שגיאת חיבור,
connection_all_systems_normal,string,,All systems normal,כל המערכות תקינות,
action_undo,string,,Undo,לְבַטֵל,
action_redo,string,,Redo,לַעֲשׂוֹת שׁוּב,
connection_route_local,string,,Local,מְקוֹמִי,
connection_route_nabu_casa,string,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,string,,External,חִיצוֹנִי,
settings_connection_via,string,,Connected via %1$s,מחובר דרך %1$s,keep %1$s
settings_connection_unknown,string,,Unknown,לֹא יְדוּעַ,
settings_connection_connecting,string,,Connecting…,מְקַשֵׁר…,
settings_this_home,string,,this home,הבית הזה,
settings_current_wifi,string,,Current Wi-Fi,Wi-Fi נוכחי,
settings_wifi_unavailable,string,,Not connected or location permission is missing,לא מחובר או חסרה הרשאת מיקום,
settings_just_now,string,,just now,זֶה עַתָה,
settings_primary_app_language,string,,Primary application language,שפת יישום ראשית,
settings_android_build_configuration,string,,Android resources and build configuration,משאבי אנדרואיד ותצורת build,
page_settings_default_title,string,,Page settings,הגדרות עמוד,
page_settings_choose_area,string,,Choose an area to configure,בחר אזור להגדרה,
page_settings_focused_options,string,,Focused options for this page area,אפשרויות ממוקדות עבור אזור דף זה,
page_settings_header_description,string,,Wallpaper and custom header color,טפט וצבע כותרת מותאם אישית,
page_settings_custom_page_description,string,,"Name, subtitle, and navigation icon","שם, כתובית וסמל ניווט",
page_settings_badge_bar,string,,Badge bar,סרגל תגים,
page_settings_badge_description,string,,"Visibility, alignment, and display options","אפשרויות נראות, יישור ותצוגה",
page_settings_persons,string,,Persons,אנשים,
page_settings_persons_description,string,,Visibility and ordering,נראות וסדר,
page_settings_configure,string,,Configure,הגדר,
room_config_title,string,,Room configuration,תצורת החדר,
header_pill_left,string,,Left header pill,גלולת כותרת שמאל,
header_pill_right,string,,Right header pill,גלולת כותרת ימין,
alignment_split,string,,Split,לְפַצֵל,
alignment_center,string,,Center,מֶרְכָּז,
weather_cloudy,string,,Cloudy,מְעוּנָן,
home_default_markdown_content,string,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# Markdown\nפתח את ההגדרות של ווידג'ט זה ב**מצב עריכה** כדי לכתוב תוכן משלך.,\n = line break
home_settings_title,string,,Home settings,הגדרות בית,
custom_page_settings_title,string,,%1$s settings,הגדרות %1$s,keep %1$s
home_empty,string,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,זה עמוד הבית. הוסף ווידג'טים על ידי החלקה מטה על הכותרת והפעלת מצב עריכה.,
custom_page_empty,string,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,הדף הזה ריק. הוסף ווידג'טים על ידי החלקה מטה על הכותרת והפעלת מצב עריכה.,
select_camera_title,string,,Select camera,בחר מצלמה,
select_entity_title,string,,Select entity,בחר ישות,
custom_camera_default_name,string,,Custom camera,מצלמה מותאמת אישית,
rooms_settings_title,string,,Rooms settings,הגדרות חדרים,
rooms_empty,string,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,נוף החדרים ריק. החלק מטה על הכותרת והפעל מצב עריכה כדי להוסיף קומות וחדרים.,
floor_expand,string,,Expand floor,הרחב הרצפה,
floor_collapse,string,,Collapse floor,ממוטט רצפה,
floor_settings_title,string,,Floor,קוֹמָה,
floor_settings_subtitle,string,,"Identity, layout, and card style","זהות, פריסה וסגנון כרטיס",
universal_cover_status,string,,%1$d%% · %2$s,%1$d%% · %2$s,keep %1$d %2$s
universal_effects,string,,Effects,אפקטים,
universal_open_door,string,,Open door,פתח דלת,
universal_vacuum_dock,string,,Dock,לַעֲגוֹן,
universal_start,string,,Start,הַתחָלָה,
universal_pause,string,,Pause,הַפסָקָה,
universal_stop,string,,Stop,לְהַפְסִיק,
universal_locate,string,,Locate,לְאַתֵר,
universal_room_number,string,,Room %1$d,חדר %1$d,keep %1$d
core_optional_display_name,string,,Optional display name override,עקיפה אופציונלית של שם תצוגה,
core_media_paused_track,string,,Paused: %1$s,מושהה: %1$s,keep %1$s
core_percent_value,string,,%1$d percent,%1$d אחוזים,keep %1$d
core_current_humidity,string,,Current humidity,לחות נוכחית,
core_tank_water_level,string,,Tank / water level,מיכל / מפלס מים,
core_pm25,string,,PM2.5,PM2.5,
core_error_code,string,,Error code,קוד שגיאה,
core_bucket_full,string,,Bucket full,דלי מלא,
core_clean_filter,string,,Clean filter,מסנן נקי,
core_ionizer,string,,Ionizer,מיינן,
core_pump,string,,Pump,לִשְׁאוֹב,
core_beep_on_command,string,,Beep on command,צפצוף בפקודה,
core_dawn,string,,Dawn,שַׁחַר,
core_solar_noon,string,,Solar noon,צהריים סולארית,
core_dusk,string,,Dusk,אַפְלוּלִית,
core_icon_category_common,string,,Common,מְשׁוּתָף,
core_icon_category_home,string,,Home,בַּיִת,
core_icon_category_weather,string,,Weather,מֶזֶג אֲוִיר,
core_icon_category_lock,string,,Lock,לִנְעוֹל,
core_icon_category_people,string,,People,אֲנָשִׁים,
core_icon_category_auto,string,,Automotive,רכב,
core_icon_category_music,string,,Music,מוּסִיקָה,
core_icon_category_battery,string,,Battery,סוֹלְלָה,
core_icon_category_nature,string,,Nature,טֶבַע,
core_icon_category_places,string,,Places,מקומות,
core_icon_category_food,string,,Food,מָזוֹן,
core_icon_category_navigation,string,,Navigation,ניווט,
core_icon_category_devices,string,,Devices,התקנים,
core_icon_category_map,string,,Map,מַפָּה,
core_icon_category_media,string,,Media,כְּלֵי תִקְשׁוֹרֶת,
core_icon_category_communication,string,,Communication,תִקשׁוֹרֶת,
core_icon_category_health,string,,Health,בְּרִיאוּת,
core_icon_category_vehicles,string,,Vehicles,כלי רכב,
core_icon_category_buildings,string,,Buildings,מבנים,
core_icon_category_electrical,string,,Electrical,חַשׁמַלִי,
core_icon_category_sport,string,,Sport,ספּוֹרט,
core_icon_category_objects,string,,Objects,חפצים,
core_icon_category_commerce,string,,Commerce,מִסְחָר,
core_icon_category_games,string,,Games,משחקים,
core_icon_category_finance,string,,Finance,לְמַמֵן,
background_notification_channel_general,string,,General,כְּלָלִי,
background_location_channel_name,string,,Location sharing,שיתוף מיקום,
background_location_channel_description,string,,Keeps your device location up to date in Home Assistant,שומר על מיקום המכשיר שלך מעודכן ב-Home Assistant,don't translate Home Assistant
background_location_notification_title,string,,Home Assistant location sharing,Home Assistant שיתוף מיקום,don't translate Home Assistant
background_location_notification_text,string,,Sharing your location with Home Assistant,שיתוף המיקום שלך עם Home Assistant,don't translate Home Assistant
background_push_channel_name,string,,Notification connection,חיבור הודעה,
background_push_channel_description,string,,Keeps a background connection to Home Assistant for instant notifications,שומר על חיבור רקע ל-Home Assistant לקבלת התראות מיידיות,don't translate Home Assistant
background_push_notification_title,string,,Connected to Home Assistant,מחובר לHome Assistant,don't translate Home Assistant
background_push_notification_text,string,,Waiting for notifications,מחכה להתראות,
background_push_hide_action,string,,Hide this notification,הסתר הודעה זו,
button_style_centered,string,,Centered,מְרוּכָּז,
button_elements,string,,Elements,אלמנטים,
button_elements_description,string,,What appears on this button. Hide the name and state for an icon on its own.,מה מופיע בכפתור הזה. הסתר את השם והמדינה עבור סמל בפני עצמו.,
stack_elements_title,string,,Elements on every button in this stack,אלמנטים בכל כפתור בערימה הזו,
stack_elements_description,string,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","אלה חלים על כל הערימה, לא על כפתור אחד. כיבוי של משהו כאן מסתיר אותו בכל כפתור בערימה; השארתו פועלת מאפשרת לכל כפתור להחליט בעצמו בהגדרות שלו.",
button_element_icon,string,,Icon,סמל,
button_element_name,string,,Name,שֵׁם,
button_element_state,string,,State,מְדִינָה,
stack_show_title,string,,Show name,הצג שם,
stack_show_title_description,string,,Turn off for a stack with no heading at all.,כבה עבור ערימה ללא כותרת כלל.,
stack_show_icon,string,,Show icon,הצג סמל,
stack_show_icon_description,string,,The icon beside the heading.,הסמל לצד הכותרת.,
stack_center_title,string,,Center the heading,מרכז את הכותרת,
stack_center_title_description,string,,Puts the icon and name in the middle instead of against the left edge.,שם את הסמל והשם באמצע במקום מול הקצה השמאלי.,
cr_state_on,string,,On,עַל,
cr_state_off,string,,Off,כבוי,
cr_open,string,,Open,לִפְתוֹחַ,
cr_close,string,,Close,לִסְגוֹר,
cr_stop,string,,Stop,לְהַפְסִיק,
cr_closed,string,,Closed,סָגוּר,
cr_opening,string,,Opening,פְּתִיחָה,
cr_closing,string,,Closing,סְגִירָה,
cr_locked,string,,Locked,נָעוּל,
cr_unlocked,string,,Unlocked,לא נעול,
cr_unavailable,string,,Unavailable,לא זמין,
cr_unknown,string,,Unknown,לֹא יְדוּעַ,
cr_idle,string,,Idle,לְהִתְבַּטֵל,
cr_home,string,,Home,בַּיִת,
cr_away,string,,Away,רָחוֹק,
cr_cleaning,string,,Cleaning,ניקוי,
cr_returning,string,,Returning,חוזר,
cr_paused,string,,Paused,מושהה,
cr_error,string,,Error,שְׁגִיאָה,
cr_playing,string,,Playing,משחק,
cr_buffering,string,,Buffering,חציצה,
cr_standby,string,,Standby,המתנה,
cr_humidifying,string,,Humidifying,לחות,
cr_drying,string,,Drying,יִבּוּשׁ,
cr_detected,string,,Detected,זוהה,
cr_clear,string,,Clear,בָּרוּר,
cr_problem,string,,Problem,בְּעָיָה,
cr_ok,string,,OK,בְּסֵדֶר,
cr_low,string,,Low,נָמוּך,
cr_normal,string,,Normal,נוֹרמָלִי,
cr_connected,string,,Connected,מְחוּבָּר,
cr_disconnected,string,,Disconnected,מְנוּתָק,
cr_plugged_in,string,,Plugged in,מחובר לחשמל,
cr_unplugged,string,,Unplugged,מנותק,
cr_wet,string,,Wet,רָטוֹב,
cr_dry,string,,Dry,יָבֵשׁ,
cr_none,string,,None,אַף לֹא אֶחָד,
cr_any,string,,Any,כֹּל,
cr_remove,string,,Remove,לְהַסִיר,
cr_restore,string,,Restore,לְשַׁחְזֵר,
cr_general,string,,General,כְּלָלִי,
cr_identity,string,,Identity,זֶהוּת,
cr_appearance,string,,Appearance,הוֹפָעָה,
cr_layout,string,,Layout,מַעֲרָך,
cr_behavior,string,,Behavior,הִתְנַהֲגוּת,
cr_profiles,string,,Profiles,פרופילים,
cr_playback,string,,Playback,השמעה,
cr_content,string,,Content,תוֹכֶן,
cr_actions,string,,Actions,פעולות,
cr_protection,string,,Protection,הֲגָנָה,
cr_power,string,,Power,כּוֹחַ,
cr_brightness,string,,Brightness,בְּהִירוּת,
cr_temperature,string,,Temperature,טֶמפֶּרָטוּרָה,
cr_color,string,,Color,צֶבַע,
cr_min,string,,Min,מינימום,
cr_avg,string,,Avg,ממוצע,
cr_max,string,,Max,מקסימום,
cr_now,string,,Now,עַכשָׁיו,
cr_lowest,string,,Lowest,הכי נמוך,
cr_average,string,,Average,מְמוּצָע,
cr_highest,string,,Highest,הֲכִי גָבוֹהַ,
cr_live,string,,Live,לִחיוֹת,
cr_once,string,,Once,פַּעַם,
cr_daily,string,,Daily,יוֹמִי,
cr_weekly,string,,Weekly,שְׁבוּעִי,
cr_monthly,string,,Monthly,יַרחוֹן,
cr_yearly,string,,Yearly,שְׁנָתִי,
cr_action_tap,string,,Tap,בֶּרֶז,
cr_action_double_tap,string,,Double tap,הקש פעמיים,
cr_action_hold,string,,Hold,לְהַחזִיק,
cr_mode,string,,Mode,מצב,
cr_mode_auto,string,,Auto,אוטומטי,
cr_mode_heat,string,,Heat,חוֹם,
cr_mode_cool,string,,Cool,לְהִתְקַרֵר,
cr_mode_heat_cool,string,,Heat/cool,לחמם/לקרר,
cr_mode_dry,string,,Dry,יָבֵשׁ,
cr_mode_fan_only,string,,Fan only,מאוורר בלבד,
cr_mode_low,string,,Low,נָמוּך,
cr_mode_medium,string,,Medium,בֵּינוֹנִי,
cr_mode_high,string,,High,גָבוֹהַ,
cr_mode_quiet,string,,Quiet,שֶׁקֶט,
cr_mode_boost,string,,Boost,לְהַגבִּיר,
cr_mode_eco,string,,Eco,אקו,
cr_mode_sleep,string,,Sleep,לִישׁוֹן,
cr_mode_manual,string,,Manual,יָדָנִי,
cr_mode_vertical,string,,Vertical,אֲנָכִי,
cr_mode_horizontal,string,,Horizontal,אופקי,
cr_mode_both,string,,Both,שְׁנֵיהֶם,
cr_mode_up,string,,Up,לְמַעלָה,
cr_mode_down,string,,Down,לְמַטָה,
cr_mode_center,string,,Center,מֶרְכָּז,
cr_mode_left,string,,Left,שְׁמֹאל,
cr_mode_right,string,,Right,יָמִינָה,
cr_climate_fan,string,,Fan,מְנִיפָה,
cr_climate_vertical_airflow,string,,Vertical airflow,זרימת אוויר אנכית,
cr_climate_horizontal_airflow,string,,Horizontal airflow,זרימת אוויר אופקית,
cr_climate_preset,string,,Preset,מוגדר מראש,
cr_fan_speed,string,,Fan speed,מהירות מאוורר,
cr_speed,string,,Speed,מְהִירוּת,
cr_lower_target,string,,Lower target,מטרה נמוכה יותר,
cr_raise_target,string,,Raise target,להעלות את המטרה,
cr_climate_temperature,string,,Temperature,טֶמפֶּרָטוּרָה,
cr_climate_all_temperature_sensors,string,,All temperature sensors,כל חיישני הטמפרטורה,
cr_climate_outside,string,,Outside,בָּחוּץ,
cr_climate_outside_summary,string,,"Outdoor temperature, humidity, and pressure","טמפרטורה, לחות ולחץ בחוץ",
cr_climate_humidity,string,,Humidity,לַחוּת,
cr_climate_all_humidity_sensors,string,,All humidity sensors,כל חיישני הלחות,
cr_climate_air_pressure,string,,Air pressure,לחץ אוויר,
cr_climate_all_pressure_sensors,string,,All air-pressure sensors,כל חיישני לחץ האוויר,
cr_climate_co2,string,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,string,,Carbon-dioxide sensors,חיישני פחמן דו חמצני,
cr_climate_air_quality,string,,Air quality,איכות אוויר,
cr_climate_air_quality_summary,string,,"Particulates, AQI, VOCs, and gases","חלקיקים, AQI, VOCs וגזים",
