key,type,item,english,translation,notes
core_optional_display_name,string,,Optional display name override,選填的顯示名稱覆寫,
core_media_paused_track,string,,Paused: %1$s,已暫停：%1$s,keep %1$s
core_percent_value,string,,%1$d percent,%1$d 百分比,keep %1$d
core_current_humidity,string,,Current humidity,目前濕度,
core_tank_water_level,string,,Tank / water level,水箱／水位,
core_pm25,string,,PM2.5,PM2.5,
core_error_code,string,,Error code,錯誤代碼,
core_bucket_full,string,,Bucket full,集塵桶已滿,
core_clean_filter,string,,Clean filter,清潔濾網,
core_ionizer,string,,Ionizer,離子產生器,
core_pump,string,,Pump,幫浦,
core_beep_on_command,string,,Beep on command,執行指令時發出提示音,
core_dawn,string,,Dawn,黎明,
core_solar_noon,string,,Solar noon,太陽正午,
core_dusk,string,,Dusk,黃昏,
core_icon_category_common,string,,Common,常用,
core_icon_category_home,string,,Home,居家,
core_icon_category_weather,string,,Weather,天氣,
core_icon_category_lock,string,,Lock,門鎖,
core_icon_category_people,string,,People,人物,
core_icon_category_auto,string,,Automotive,汽車,
core_icon_category_music,string,,Music,音樂,
core_icon_category_battery,string,,Battery,電池,
core_icon_category_nature,string,,Nature,自然,
core_icon_category_places,string,,Places,地點,
core_icon_category_food,string,,Food,食物,
core_icon_category_navigation,string,,Navigation,導覽,
core_icon_category_devices,string,,Devices,裝置,
core_icon_category_map,string,,Map,地圖,
core_icon_category_media,string,,Media,媒體,
core_icon_category_communication,string,,Communication,通訊,
core_icon_category_health,string,,Health,健康,
core_icon_category_vehicles,string,,Vehicles,車輛,
core_icon_category_buildings,string,,Buildings,建築,
core_icon_category_electrical,string,,Electrical,電力,
core_icon_category_sport,string,,Sport,運動,
core_icon_category_objects,string,,Objects,物件,
core_icon_category_commerce,string,,Commerce,商業,
core_icon_category_games,string,,Games,遊戲,
core_icon_category_finance,string,,Finance,財務,
background_notification_channel_general,string,,General,一般,
background_location_channel_name,string,,Location sharing,位置分享,
background_location_channel_description,string,,Keeps your device location up to date in Home Assistant,讓您裝置的位置在 Home Assistant 中保持最新,don't translate Home Assistant
background_location_notification_title,string,,Home Assistant location sharing,Home Assistant 位置分享,don't translate Home Assistant
background_location_notification_text,string,,Sharing your location with Home Assistant,正在與 Home Assistant 分享您的位置,don't translate Home Assistant
background_push_channel_name,string,,Notification connection,通知連線,
background_push_channel_description,string,,Keeps a background connection to Home Assistant for instant notifications,維持與 Home Assistant 的背景連線，以便即時接收通知,don't translate Home Assistant
background_push_notification_title,string,,Connected to Home Assistant,已連線至 Home Assistant,don't translate Home Assistant
background_push_notification_text,string,,Waiting for notifications,正在等待通知,
background_push_hide_action,string,,Hide this notification,隱藏此通知,
button_style_centered,string,,Centered,居中,
button_elements,string,,Elements,元素,
button_elements_description,string,,What appears on this button. Hide the name and state for an icon on its own.,該按鈕上顯示的內容。隱藏圖示本身的名稱和狀態。,
stack_elements_title,string,,Elements on every button in this stack,該堆疊中每個按鈕上的元素,
stack_elements_description,string,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.",這些適用於整個堆疊，而不是單一按鈕。在這裡關閉某些功能會將其隱藏在堆疊中的每個按鈕上；保持開啟狀態可讓每個按鈕在自己的設定中自行決定。,
button_element_icon,string,,Icon,圖示,
button_element_name,string,,Name,姓名,
button_element_state,string,,State,狀態,
stack_show_title,string,,Show name,顯示名稱,
stack_show_title_description,string,,Turn off for a stack with no heading at all.,關閉根本沒有標題的堆疊。,
stack_show_icon,string,,Show icon,顯示圖示,
stack_show_icon_description,string,,The icon beside the heading.,標題旁邊的圖示。,
stack_center_title,string,,Center the heading,標題居中,
stack_center_title_description,string,,Puts the icon and name in the middle instead of against the left edge.,將圖示和名稱放在中間，而不是靠左邊緣。,
cr_state_on,string,,On,開啟,
cr_state_off,string,,Off,關閉,
cr_open,string,,Open,開啟,
cr_close,string,,Close,關閉,
cr_stop,string,,Stop,停止,
cr_closed,string,,Closed,已關閉,
cr_opening,string,,Opening,開啟中,
cr_closing,string,,Closing,關閉中,
cr_locked,string,,Locked,已上鎖,
cr_unlocked,string,,Unlocked,已解鎖,
cr_unavailable,string,,Unavailable,無法使用,
cr_unknown,string,,Unknown,未知,
cr_idle,string,,Idle,閒置,
cr_home,string,,Home,在家,
cr_away,string,,Away,離家,
cr_cleaning,string,,Cleaning,清潔中,
cr_returning,string,,Returning,返回中,
cr_paused,string,,Paused,已暫停,
cr_error,string,,Error,錯誤,
cr_playing,string,,Playing,播放中,
cr_buffering,string,,Buffering,緩衝中,
cr_standby,string,,Standby,待機,
cr_humidifying,string,,Humidifying,加濕中,
cr_drying,string,,Drying,除濕中,
cr_detected,string,,Detected,已偵測到,
cr_clear,string,,Clear,清除,
cr_problem,string,,Problem,問題,
cr_ok,string,,OK,確定,
cr_low,string,,Low,低,
cr_normal,string,,Normal,一般,
cr_connected,string,,Connected,已連線,
cr_disconnected,string,,Disconnected,已中斷連線,
cr_plugged_in,string,,Plugged in,已插電,
cr_unplugged,string,,Unplugged,已拔除,
cr_wet,string,,Wet,潮濕,
cr_dry,string,,Dry,乾燥,
cr_none,string,,None,無,
cr_any,string,,Any,任一,
cr_remove,string,,Remove,移除,
cr_restore,string,,Restore,還原,
cr_general,string,,General,一般,
cr_identity,string,,Identity,身分,
cr_appearance,string,,Appearance,外觀,
cr_layout,string,,Layout,版面配置,
cr_behavior,string,,Behavior,行為,
cr_profiles,string,,Profiles,設定檔,
cr_playback,string,,Playback,播放,
cr_content,string,,Content,內容,
cr_actions,string,,Actions,動作,
cr_protection,string,,Protection,保護,
cr_power,string,,Power,電源,
cr_brightness,string,,Brightness,亮度,
cr_temperature,string,,Temperature,溫度,
cr_color,string,,Color,顏色,
cr_min,string,,Min,最小,
cr_avg,string,,Avg,平均,
cr_max,string,,Max,最大,
cr_now,string,,Now,現在,
cr_lowest,string,,Lowest,最低,
cr_average,string,,Average,平均,
cr_highest,string,,Highest,最高,
cr_live,string,,Live,直播,
cr_once,string,,Once,一次,
cr_daily,string,,Daily,每日,
cr_weekly,string,,Weekly,每週,
cr_monthly,string,,Monthly,每月,
cr_yearly,string,,Yearly,每年,
cr_action_tap,string,,Tap,點按,
cr_action_double_tap,string,,Double tap,連按兩下,
cr_action_hold,string,,Hold,按住,
cr_mode,string,,Mode,模式,
cr_mode_auto,string,,Auto,自動,
cr_mode_heat,string,,Heat,暖氣,
cr_mode_cool,string,,Cool,製冷,
cr_mode_heat_cool,string,,Heat/cool,冷暖,
cr_mode_dry,string,,Dry,除濕,
cr_mode_fan_only,string,,Fan only,僅送風,
cr_mode_low,string,,Low,低,
cr_mode_medium,string,,Medium,中,
cr_mode_high,string,,High,高,
cr_mode_quiet,string,,Quiet,靜音,
cr_mode_boost,string,,Boost,增強,
cr_mode_eco,string,,Eco,節能,
cr_mode_sleep,string,,Sleep,睡眠,
cr_mode_manual,string,,Manual,手動,
cr_mode_vertical,string,,Vertical,垂直,
cr_mode_horizontal,string,,Horizontal,水平,
cr_mode_both,string,,Both,兩者,
cr_mode_up,string,,Up,向上,
cr_mode_down,string,,Down,向下,
cr_mode_center,string,,Center,置中,
cr_mode_left,string,,Left,向左,
cr_mode_right,string,,Right,向右,
cr_climate_fan,string,,Fan,風扇,
cr_climate_vertical_airflow,string,,Vertical airflow,垂直氣流,
cr_climate_horizontal_airflow,string,,Horizontal airflow,水平氣流,
cr_climate_preset,string,,Preset,預設模式,
cr_fan_speed,string,,Fan speed,風速,
cr_speed,string,,Speed,速度,
cr_lower_target,string,,Lower target,降低目標值,
cr_raise_target,string,,Raise target,提高目標值,
cr_climate_temperature,string,,Temperature,溫度,
cr_climate_all_temperature_sensors,string,,All temperature sensors,所有溫度感測器,
cr_climate_outside,string,,Outside,室外,
cr_climate_outside_summary,string,,"Outdoor temperature, humidity, and pressure",室外溫度、濕度與氣壓,
cr_climate_humidity,string,,Humidity,濕度,
cr_climate_all_humidity_sensors,string,,All humidity sensors,所有濕度感測器,
cr_climate_air_pressure,string,,Air pressure,氣壓,
cr_climate_all_pressure_sensors,string,,All air-pressure sensors,所有氣壓感測器,
cr_climate_co2,string,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,string,,Carbon-dioxide sensors,二氧化碳感測器,
cr_climate_air_quality,string,,Air quality,空氣品質,
cr_climate_air_quality_summary,string,,"Particulates, AQI, VOCs, and gases",懸浮微粒、AQI、揮發性有機物與氣體,
cr_climate_entities,string,,Climate entities,空調實體,
cr_climate_settings,string,,Climate settings,空調設定,
cr_empty_climate_view,string,,No climate data is available yet.,目前尚無空調資料。,
cr_climate_fans,string,,Fans,風扇,
cr_climate_air_purifiers,string,,Air purifiers,空氣清淨機,
cr_climate_humidifiers,string,,Humidifiers,加濕器,
cr_temperature_sensors,string,,Temperature sensors,溫度感測器,
cr_devices_active,string,,Devices active,作用中裝置,
cr_active_of_total,string,,%1$d of %2$d active,%2$d 個中的 %1$d 個作用中,keep %1$d %2$d
cr_no_search_active,string,,No active search · %1$s,沒有進行中的搜尋 · %1$s,keep %1$s
cr_collapse_search,string,,Collapse search,收合搜尋,
cr_expand_search,string,,Expand search,展開搜尋,
cr_custom_order,string,,Custom order,自訂順序,
cr_name_a_z,string,,Name A–Z,名稱 A–Z,
cr_name_z_a,string,,Name Z–A,名稱 Z–A,
cr_climate_device,string,,Climate device,空調裝置,
cr_climate_device_subtitle,string,,"Name, icon, card style, and width",名稱、圖示、卡片樣式與寬度,
cr_widget_requires_f1,string,,"Needs the F1 Sensor integration, which was not found on your Home Assistant",需要 F1 感測器集成，但在您的 Home Assistant 上找不到,don't translate Home Assistant
cr_widget_requires_parcels,string,,"Needs a parcel integration, and none was found on your Home Assistant",需要包裹集成，但在您的 Home Assistant 上找不到任何包裹,don't translate Home Assistant
cr_widget_requires_waste,string,,"Needs a waste collection integration, and none was found on your Home Assistant",需要廢棄物收集集成，但在您的 Home Assistant 上沒有找到任何廢棄物收集集成,don't translate Home Assistant
cr_people_here_title,string,,Who is here,誰在這裡,
cr_people_here_empty,string,,Nobody is being tracked in this room right now.,現在這個房間裡沒有人被追蹤。,
cr_people_here_unknown_room,string,,Room unknown,房間未知,
cr_button_exclude_counters,string,,Leave out of counters,離開櫃檯,
cr_button_exclude_counters_hint,string,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals",保留按鈕，但停止計入該房間的燈光和設備總數,
cr_count_with_average,string,,%1$s · avg %2$s%3$s,%1$s · 平均 %2$s%3$s,keep %1$s %2$s %3$s
cr_outside_temperature,string,,Outside temperature,室外溫度,
cr_outside_humidity,string,,Outside humidity,室外濕度,
cr_outside_pressure,string,,Outside pressure,室外氣壓,
cr_outside_air_pressure,string,,Outside air pressure,室外氣壓,
cr_no_sensors_found_for,string,,No %1$s sensors found.,找不到 %1$s 感測器。,keep %1$s
cr_climate_control,string,,Climate control,空調控制,
cr_thermostat_dial,string,,Thermostat dial,溫控器儀表,
cr_width_third,string,,Third,三分之一寬,
cr_width_half,string,,Half,半寬,
cr_width_full,string,,Full,全寬,
cr_select_item,string,,Select %1$s,選擇 %1$s,keep %1$s
cr_set_outdoor_sensors,string,,"Set outdoor temperature, humidity, and pressure",設定室外溫度、濕度與氣壓,
cr_auto_discovered_device_class,string,,Discovered automatically by device class,依裝置類別自動探索,
cr_auto_discovered_climate_devices,string,,Climate devices discovered automatically,自動探索到的空調裝置,
cr_pick_fan_entities_as_purifiers,string,,Choose fan entities to use as air purifiers,選擇要用作空氣清淨機的風扇實體,
cr_auto_discovered_humidifier_devices,string,,Humidifier devices discovered automatically,自動探索到的加濕器裝置,
cr_removed_entities,string,,Removed entities,已移除的實體,
cr_entities_removed_edit_mode,string,,Entities removed in edit mode,編輯模式中移除的實體,
cr_card_indoor_climate_overview,string,,Indoor climate overview,室內空調總覽,
cr_card_sensor_device_tiles,string,,Sensor and device tiles,感測器與裝置磚塊,
cr_card_thermostats_ac,string,,Thermostats and AC,溫控器與冷氣,
cr_card_temperature_summary,string,,Temperature summary,溫度摘要,
cr_card_humidity_summary,string,,Humidity summary,濕度摘要,
cr_card_air_pressure_summary,string,,Air-pressure summary,氣壓摘要,
cr_card_co2_summary,string,,CO₂ summary,CO₂ 摘要,
cr_card_air_quality_summary,string,,Air-quality summary,空氣品質摘要,
cr_category_overview,string,,Overview,總覽,
