key,type,item,english,translation,notes
parcel_settings_subtitle,string,,"Carrier accounts, aggregation, and appearance","Taşıyıcı hesapları, özet ve görünüm",
parcel_settings_accounts,string,,Accounts,Hesaplar,
parcel_settings_organization,string,,Organization,Düzen,
parcel_settings_appearance,string,,Appearance,Görünüm,
action_remove,string,,Remove,Kaldır,
notification_delete,string,,Delete notification,Bildirimi sil,
notification_mark_all_read,string,,Mark all as read,Tümünü okundu olarak işaretle,
notification_mark_all_unread,string,,Mark all as unread,Tümünü okunmadı olarak işaretle,
notification_delete_all,string,,Delete all,Tümünü sil,
notification_delete_all_archived,string,,Delete all archived,Arşivlenenlerin tümünü sil,
notification_unread,string,,Unread,Okunmamış,
notification_history,string,,History,Geçmiş,
notification_mark_unread,string,,Mark as unread,Okunmadı olarak işaretle,
notification_mark_read,string,,Mark as read,Okundu olarak işaretle,
notification_archive,string,,Archive,Arşivle,
notification_unarchive,string,,Unarchive,Arşivden çıkar,
notification_delete_action,string,,Delete,Sil,
entity_search_select_items,string,,Select items,Öğeleri seç,
entity_search_choose_one,string,,Search and choose one entity,Bir varlık ara ve seç,
entity_search_choose_multiple,string,,Search and select one or more entities,Bir veya daha fazla varlık ara ve seç,
global_search_title,string,,Search,Ara,
global_search_subtitle,string,,Find and control any Home Assistant device or entity,Home Assistant’taki herhangi bir cihazı veya varlığı ara ve kontrol et,don't translate Home Assistant
global_search_clear,string,,Clear search,Aramayı temizle,
global_search_no_devices,string,,No matching devices.,Eşleşen cihaz yok.,
global_search_no_entities,string,,No matching entities.,Eşleşen varlık yok.,
security_title,string,,Security,Güvenlik,
security_subtitle,string,,Home status and activity,Ev durumu ve etkinlikleri,
security_settings,string,,Security settings,Güvenlik ayarları,
security_entities,string,,Security entities,Güvenlik varlıkları,
security_reimport,string,,Re-import,Yeniden içe aktar,
security_group_doors,string,,Doors,Kapılar,
security_group_doors_subtitle,string,,Door contacts,Kapı sensörleri,
security_group_windows,string,,Windows,Pencereler,
security_group_windows_subtitle,string,,Window contacts,Pencere sensörleri,
security_group_openings,string,,Openings,Açıklıklar,
security_group_openings_subtitle,string,,Garage doors and other openings,Garaj kapıları ve diğer açıklıklar,
security_group_garage_doors,string,,Garage doors,Garaj kapıları,
security_group_garage_doors_subtitle,string,,Garage door covers,Garaj kapısı kontrolleri,
security_group_covers,string,,Covers,Panjurlar,
security_group_covers_subtitle,string,,"Blinds, shutters, and gates","Panjurlar, kepenkler ve geçitler",
security_group_locks,string,,Locks,Kilitler,
security_group_locks_subtitle,string,,Door and gate locks,Kapı ve geçit kilitleri,
security_group_motion,string,,Motion,Hareket,
security_group_motion_subtitle,string,,Motion detection,Hareket algılama,
security_group_presence,string,,Presence,Mevcudiyet,
security_group_presence_subtitle,string,,Occupancy sensors,Mevcudiyet sensörleri,
security_group_fire,string,,Fire and temperature,Yangın ve sıcaklık,
security_group_fire_subtitle,string,,"Fire, heat, cold, and safety alarms","Yangın, yüksek sıcaklık, don ve güvenlik alarmları",
security_group_smoke,string,,Smoke,Duman,
security_group_smoke_subtitle,string,,Smoke detectors,Duman dedektörleri,
security_group_gas,string,,Gas,Gaz,
security_group_gas_subtitle,string,,Combustible gas sensors,Yanıcı gaz sensörleri,
security_group_co2,string,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,string,,Carbon monoxide and carbon dioxide sensors,Karbonmonoksit ve karbondioksit sensörleri,
security_group_moisture,string,,Leaks,Su sızıntıları,
security_group_moisture_subtitle,string,,Moisture and water leaks,Nem ve su sensörleri,
security_group_sound,string,,Sound,Ses,
security_group_sound_subtitle,string,,Sound and glass-break sensors,Ses ve cam kırılma sensörleri,
security_group_light,string,,Light detection,Işık algılama,
security_group_light_subtitle,string,,Light and beam sensors,Işık ve ışın sensörleri,
security_group_alarms,string,,Alarm systems,Alarm sistemleri,
security_group_alarms_subtitle,string,,Alarm control panels,Alarm panelleri,
security_group_cameras,string,,Cameras,Kameralar,
security_group_cameras_subtitle,string,,Camera feeds,Kamera yayınları,
security_no_search_active,string,,No search active · %1$s,Etkin arama yok · %1$s,keep %1$s
security_status_alert,string,,Security alert,Güvenlik uyarısı,
security_status_alarm_pending,string,,Alarm pending,Alarm devreye alınıyor,
security_status_changing_alarm,string,,Changing alarm mode,Alarm modu değiştiriliyor,
security_status_needs_attention,string,,Needs attention,İlgilenilmesi gerekiyor,
security_status_motion,string,,Motion detected,Hareket algılandı,
security_status_sensor_activity,string,,Sensor activity,Sensör etkinliği,
security_status_alarm_unavailable,string,,Alarm unavailable,Alarm kullanılamıyor,
security_status_devices_unavailable,string,,Devices unavailable,Cihazlar kullanılamıyor,
security_status_cameras_offline,string,,Cameras offline,Kameralar çevrimdışı,
security_status_all_secure,string,,All secure,Her şey güvende,
security_status_alarm_disarmed,string,,Alarm disarmed,Alarm devre dışı,
security_status_all_clear,string,,All clear,Her şey yolunda,
security_status_no_data,string,,No security data,Güvenlik verisi yok,
security_metric_openings,string,,Openings,Açıklıklar,
security_metric_locked,string,,Locked,Kilitli,
security_metric_cameras_online,string,,Cameras online,Çevrimiçi kameralar,
security_card_title,string,,Security card,Güvenlik kartı,
security_card_subtitle,string,,"Name, layout, and card appearance","Ad, düzen ve kart görünümü",
security_stat_total,string,,Total,Toplam,
security_stat_active,string,,Active,Etkin,
security_stat_clear,string,,Clear,Temiz,
security_cover_open,string,,Open,Aç,
security_cover_stop,string,,Stop,Durdur,
security_cover_close,string,,Close,Kapat,
security_restore,string,,Restore,Geri yükle,
security_empty,string,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,Bu güvenlik görünümü boş. Varlıkları elle eklemek için başlığı aşağı kaydır ve güvenlik ayarlarını aç.,
connection_stopping_for_restart,string,,Stopping for restart…,Yeniden başlatmak için durduruluyor…,
connection_starting,string,,Home Assistant is starting…,Home Assistant başlatılıyor…,don't translate Home Assistant
connection_restoring_dashboard,string,,Restoring your dashboard…,Kontrol panelin geri yükleniyor…,
connection_restarting,string,,Home Assistant is restarting…,Home Assistant yeniden başlatılıyor…,don't translate Home Assistant
connection_auto_generating,string,,Auto-generating rooms and widgets…,Odalar ve widget’lar otomatik olarak oluşturuluyor…,
connection_reconnecting,string,,Reconnecting to Home Assistant…,Home Assistant’a yeniden bağlanılıyor…,don't translate Home Assistant
connection_unavailable_retrying,string,,Unavailable · Retrying…,Kullanılamıyor · Yeniden deneniyor…,
connection_paused,string,,Connection paused,Bağlantı duraklatıldı,
connection_connected,string,,Connected,Bağlı,
connection_server_not_found,string,,Server address could not be found,Sunucu adresi bulunamadı,
connection_timed_out,string,,Connection timed out,Bağlantı zaman aşımına uğradı,
connection_no_route,string,,No network route to Home Assistant,Home Assistant’a giden ağ yolu yok,don't translate Home Assistant
connection_could_not_connect,string,,Could not connect to Home Assistant,Home Assistant’a bağlanılamadı,don't translate Home Assistant
connection_secure_failed,string,,Secure connection failed,Güvenli bağlantı başarısız,
connection_session_expired_refreshing,string,,Session expired · Refreshing login…,Oturumun süresi doldu · Giriş yenileniyor…,
connection_interrupted,string,,Connection was interrupted,Bağlantı kesildi,
connection_error_title,string,,Connection error,Bağlantı hatası,
connection_all_systems_normal,string,,All systems normal,Tüm sistemler normal çalışıyor,
action_undo,string,,Undo,Geri al,
action_redo,string,,Redo,Yinele,
connection_route_local,string,,Local,Yerel,
connection_route_nabu_casa,string,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,string,,External,Harici,
settings_connection_via,string,,Connected via %1$s,%1$s üzerinden bağlı,keep %1$s
settings_connection_unknown,string,,Unknown,Bilinmiyor,
settings_connection_connecting,string,,Connecting…,Bağlanılıyor…,
settings_this_home,string,,this home,bu ev,
settings_current_wifi,string,,Current Wi-Fi,Mevcut Wi‑Fi,
settings_wifi_unavailable,string,,Not connected or location permission is missing,Bağlı değil veya konum izni eksik,
settings_just_now,string,,just now,az önce,
settings_primary_app_language,string,,Primary application language,Birincil uygulama dili,
settings_android_build_configuration,string,,Android resources and build configuration,Android kaynakları ve derleme yapılandırması,
page_settings_default_title,string,,Page settings,Sayfa ayarları,
page_settings_choose_area,string,,Choose an area to configure,Yapılandırılacak alanı seç,
page_settings_focused_options,string,,Focused options for this page area,Bu sayfa alanına özel seçenekler,
page_settings_header_description,string,,Wallpaper and custom header color,Arka plan resmi ve özel başlık rengi,
page_settings_custom_page_description,string,,"Name, subtitle, and navigation icon","Ad, alt başlık ve gezinme simgesi",
page_settings_badge_bar,string,,Badge bar,Rozet çubuğu,
page_settings_badge_description,string,,"Visibility, alignment, and display options","Görünürlük, hizalama ve görüntüleme seçenekleri",
page_settings_persons,string,,Persons,Kişiler,
page_settings_persons_description,string,,Visibility and ordering,Görünürlük ve sıralama,
page_settings_configure,string,,Configure,Yapılandır,
room_config_title,string,,Room configuration,Oda yapılandırması,
header_pill_left,string,,Left header pill,Sol başlık düğmesi,
header_pill_right,string,,Right header pill,Sağ başlık düğmesi,
alignment_split,string,,Split,Bölünmüş,
alignment_center,string,,Center,Ortalanmış,
weather_cloudy,string,,Cloudy,Bulutlu,
home_default_markdown_content,string,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# Markdown\nKendi içeriğini yazmak için **düzenleme modunda** bu widget’ın ayarlarını aç.,\n = line break
home_settings_title,string,,Home settings,Ana sayfa ayarları,
custom_page_settings_title,string,,%1$s settings,%1$s ayarları,keep %1$s
home_empty,string,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,Burası ana sayfa. Widget eklemek için başlığı aşağı kaydır ve düzenleme modunu etkinleştir.,
custom_page_empty,string,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,Bu sayfa boş. Widget eklemek için başlığı aşağı kaydır ve düzenleme modunu etkinleştir.,
select_camera_title,string,,Select camera,Kamera seç,
select_entity_title,string,,Select entity,Varlık seç,
custom_camera_default_name,string,,Custom camera,Özel kamera,
rooms_settings_title,string,,Rooms settings,Oda ayarları,
rooms_empty,string,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,Odalar görünümü boş. Kat ve oda eklemek için başlığı aşağı kaydır ve düzenleme modunu etkinleştir.,
floor_expand,string,,Expand floor,Katı genişlet,
floor_collapse,string,,Collapse floor,Katı daralt,
floor_settings_title,string,,Floor,Kat,
floor_settings_subtitle,string,,"Identity, layout, and card style","Kimlik, düzen ve kart stili",
universal_cover_status,string,,%1$d%% · %2$s,%1$d%% · %2$s,keep %1$d %2$s
universal_effects,string,,Effects,Efektler,
universal_open_door,string,,Open door,Kapıyı aç,
universal_vacuum_dock,string,,Dock,İstasyona dön,
universal_start,string,,Start,Başlat,
universal_pause,string,,Pause,Duraklat,
universal_stop,string,,Stop,Durdur,
universal_locate,string,,Locate,Bul,
universal_room_number,string,,Room %1$d,Oda %1$d,keep %1$d
core_optional_display_name,string,,Optional display name override,İsteğe bağlı özel görünen ad,
core_media_paused_track,string,,Paused: %1$s,Duraklatıldı: %1$s,keep %1$s
core_percent_value,string,,%1$d percent,Yüzde %1$d,keep %1$d
core_current_humidity,string,,Current humidity,Mevcut nem,
core_tank_water_level,string,,Tank / water level,Depo/su seviyesi,
core_pm25,string,,PM2.5,PM2.5,
core_error_code,string,,Error code,Hata kodu,
core_bucket_full,string,,Bucket full,Hazne dolu,
core_clean_filter,string,,Clean filter,Filtreyi temizle,
core_ionizer,string,,Ionizer,İyonlaştırıcı,
core_pump,string,,Pump,Pompa,
core_beep_on_command,string,,Beep on command,Komutta bip sesi,
core_dawn,string,,Dawn,Şafak,
core_solar_noon,string,,Solar noon,Güneş öğlesi,
core_dusk,string,,Dusk,Alacakaranlık,
core_icon_category_common,string,,Common,Genel,
core_icon_category_home,string,,Home,Ev,
core_icon_category_weather,string,,Weather,Hava durumu,
core_icon_category_lock,string,,Lock,Kilit,
core_icon_category_people,string,,People,Kişiler,
core_icon_category_auto,string,,Automotive,Otomotiv,
core_icon_category_music,string,,Music,Müzik,
core_icon_category_battery,string,,Battery,Pil,
core_icon_category_nature,string,,Nature,Doğa,
core_icon_category_places,string,,Places,Yerler,
core_icon_category_food,string,,Food,Yiyecek,
core_icon_category_navigation,string,,Navigation,Navigasyon,
core_icon_category_devices,string,,Devices,Cihazlar,
core_icon_category_map,string,,Map,Harita,
core_icon_category_media,string,,Media,Medya,
core_icon_category_communication,string,,Communication,İletişim,
core_icon_category_health,string,,Health,Sağlık,
core_icon_category_vehicles,string,,Vehicles,Araçlar,
core_icon_category_buildings,string,,Buildings,Binalar,
core_icon_category_electrical,string,,Electrical,Elektrik,
core_icon_category_sport,string,,Sport,Spor,
core_icon_category_objects,string,,Objects,Nesneler,
core_icon_category_commerce,string,,Commerce,Ticaret,
core_icon_category_games,string,,Games,Oyunlar,
core_icon_category_finance,string,,Finance,Finans,
background_notification_channel_general,string,,General,Genel,
background_location_channel_name,string,,Location sharing,Konum paylaşımı,
background_location_channel_description,string,,Keeps your device location up to date in Home Assistant,Cihazınızın konumunu Home Assistant’ta güncel tutar,don't translate Home Assistant
background_location_notification_title,string,,Home Assistant location sharing,Home Assistant ile konum paylaşımı,don't translate Home Assistant
background_location_notification_text,string,,Sharing your location with Home Assistant,Konumunuz Home Assistant ile paylaşılıyor,don't translate Home Assistant
background_push_channel_name,string,,Notification connection,Bildirim bağlantısı,
background_push_channel_description,string,,Keeps a background connection to Home Assistant for instant notifications,Anlık bildirimler için arka planda Home Assistant bağlantısını sürdürür,don't translate Home Assistant
background_push_notification_title,string,,Connected to Home Assistant,Home Assistant’a bağlı,don't translate Home Assistant
background_push_notification_text,string,,Waiting for notifications,Bildirimler bekleniyor,
background_push_hide_action,string,,Hide this notification,Bu bildirimi gizle,
button_style_centered,string,,Centered,ortalanmış,
button_elements,string,,Elements,Elemanlar,
button_elements_description,string,,What appears on this button. Hide the name and state for an icon on its own.,Bu düğmede görünenler. Bir simgenin adını ve durumunu kendi başına gizleyin.,
stack_elements_title,string,,Elements on every button in this stack,Bu yığındaki her düğmedeki öğeler,
stack_elements_description,string,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","Bunlar tek bir düğme için değil tüm yığın için geçerlidir. Burada bir şeyi kapatmak, onu yığındaki her düğmede gizler; açık bırakmak, her düğmenin kendi ayarlarında kendisi için karar vermesine olanak tanır.",
button_element_icon,string,,Icon,Simge,
button_element_name,string,,Name,İsim,
button_element_state,string,,State,Durum,
stack_show_title,string,,Show name,Adı göster,
stack_show_title_description,string,,Turn off for a stack with no heading at all.,Hiçbir başlığı olmayan bir yığın için kapatın.,
stack_show_icon,string,,Show icon,Simgeyi göster,
stack_show_icon_description,string,,The icon beside the heading.,Başlığın yanındaki simge.,
stack_center_title,string,,Center the heading,Başlığı ortala,
stack_center_title_description,string,,Puts the icon and name in the middle instead of against the left edge.,Simgeyi ve adı sol kenar yerine ortaya koyar.,
cr_state_on,string,,On,Açık,
cr_state_off,string,,Off,Kapalı,
cr_open,string,,Open,Aç,
cr_close,string,,Close,Kapat,
cr_stop,string,,Stop,Durdur,
cr_closed,string,,Closed,Kapalı,
cr_opening,string,,Opening,Açılıyor,
cr_closing,string,,Closing,Kapanıyor,
cr_locked,string,,Locked,Kilitli,
cr_unlocked,string,,Unlocked,Kilidi açık,
cr_unavailable,string,,Unavailable,Kullanılamıyor,
cr_unknown,string,,Unknown,Bilinmiyor,
cr_idle,string,,Idle,Boşta,
cr_home,string,,Home,Evde,
cr_away,string,,Away,Evde değil,
cr_cleaning,string,,Cleaning,Temizliyor,
cr_returning,string,,Returning,İstasyona dönüyor,
cr_paused,string,,Paused,Duraklatıldı,
cr_error,string,,Error,Hata,
cr_playing,string,,Playing,Oynatılıyor,
cr_buffering,string,,Buffering,Arabelleğe alınıyor,
cr_standby,string,,Standby,Beklemede,
cr_humidifying,string,,Humidifying,Nemlendiriyor,
cr_drying,string,,Drying,Kurutuyor,
cr_detected,string,,Detected,Algılandı,
cr_clear,string,,Clear,Temiz,
cr_problem,string,,Problem,Sorun,
cr_ok,string,,OK,Tamam,
cr_low,string,,Low,Düşük,
cr_normal,string,,Normal,Normal,
cr_connected,string,,Connected,Bağlı,
cr_disconnected,string,,Disconnected,Bağlı değil,
cr_plugged_in,string,,Plugged in,Prize takılı,
cr_unplugged,string,,Unplugged,Prizden çıkarılmış,
cr_wet,string,,Wet,Islak,
cr_dry,string,,Dry,Kuru,
cr_none,string,,None,Yok,
cr_any,string,,Any,Sınırsız,
cr_remove,string,,Remove,Kaldır,
cr_restore,string,,Restore,Geri yükle,
cr_general,string,,General,Genel,
cr_identity,string,,Identity,Kimlik,
cr_appearance,string,,Appearance,Görünüm,
cr_layout,string,,Layout,Düzen,
cr_behavior,string,,Behavior,Davranış,
cr_profiles,string,,Profiles,Profiller,
cr_playback,string,,Playback,Oynatma,
cr_content,string,,Content,İçerik,
cr_actions,string,,Actions,Eylemler,
cr_protection,string,,Protection,Koruma,
cr_power,string,,Power,Güç,
cr_brightness,string,,Brightness,Parlaklık,
cr_temperature,string,,Temperature,Sıcaklık,
cr_color,string,,Color,Renk,
cr_min,string,,Min,Min.,
cr_avg,string,,Avg,Ort.,
cr_max,string,,Max,Maks.,
cr_now,string,,Now,Şimdi,
cr_lowest,string,,Lowest,En düşük,
cr_average,string,,Average,Ortalama,
cr_highest,string,,Highest,En yüksek,
cr_live,string,,Live,Canlı,
cr_once,string,,Once,Bir kez,
cr_daily,string,,Daily,Her gün,
cr_weekly,string,,Weekly,Her hafta,
cr_monthly,string,,Monthly,Her ay,
cr_yearly,string,,Yearly,Her yıl,
cr_action_tap,string,,Tap,Dokunma,
cr_action_double_tap,string,,Double tap,Çift dokunma,
cr_action_hold,string,,Hold,Basılı tutma,
cr_mode,string,,Mode,Mod,
cr_mode_auto,string,,Auto,Otomatik,
cr_mode_heat,string,,Heat,Isıtma,
cr_mode_cool,string,,Cool,Soğutma,
cr_mode_heat_cool,string,,Heat/cool,Isıtma/soğutma,
cr_mode_dry,string,,Dry,Nem alma,
cr_mode_fan_only,string,,Fan only,Yalnızca fan,
cr_mode_low,string,,Low,Düşük,
cr_mode_medium,string,,Medium,Orta,
cr_mode_high,string,,High,Yüksek,
cr_mode_quiet,string,,Quiet,Sessiz,
cr_mode_boost,string,,Boost,Turbo,
cr_mode_eco,string,,Eco,Eko,
cr_mode_sleep,string,,Sleep,Uyku,
cr_mode_manual,string,,Manual,Manuel,
cr_mode_vertical,string,,Vertical,Dikey,
cr_mode_horizontal,string,,Horizontal,Yatay,
cr_mode_both,string,,Both,İkisi de,
cr_mode_up,string,,Up,Yukarı,
cr_mode_down,string,,Down,Aşağı,
cr_mode_center,string,,Center,Orta,
cr_mode_left,string,,Left,Sol,
cr_mode_right,string,,Right,Sağ,
cr_climate_fan,string,,Fan,Fan,
cr_climate_vertical_airflow,string,,Vertical airflow,Dikey hava akışı,
cr_climate_horizontal_airflow,string,,Horizontal airflow,Yatay hava akışı,
cr_climate_preset,string,,Preset,Ön ayar,
cr_fan_speed,string,,Fan speed,Fan hızı,
cr_speed,string,,Speed,Hız,
cr_lower_target,string,,Lower target,Hedef sıcaklığı düşür,
cr_raise_target,string,,Raise target,Hedef sıcaklığı yükselt,
cr_climate_temperature,string,,Temperature,Sıcaklık,
cr_climate_all_temperature_sensors,string,,All temperature sensors,Tüm sıcaklık sensörleri,
cr_climate_outside,string,,Outside,Dış ortam,
cr_climate_outside_summary,string,,"Outdoor temperature, humidity, and pressure","Dış ortam sıcaklığı, nemi ve basıncı",
cr_climate_humidity,string,,Humidity,Nem,
cr_climate_all_humidity_sensors,string,,All humidity sensors,Tüm nem sensörleri,
cr_climate_air_pressure,string,,Air pressure,Hava basıncı,
cr_climate_all_pressure_sensors,string,,All air-pressure sensors,Tüm hava basıncı sensörleri,
cr_climate_co2,string,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,string,,Carbon-dioxide sensors,Karbondioksit sensörleri,
cr_climate_air_quality,string,,Air quality,Hava kalitesi,
cr_climate_air_quality_summary,string,,"Particulates, AQI, VOCs, and gases","Partiküller, HKİ, UOB’ler ve gazlar",
cr_climate_entities,string,,Climate entities,İklim varlıkları,
cr_climate_settings,string,,Climate settings,İklim ayarları,
cr_empty_climate_view,string,,No climate data is available yet.,Henüz iklim verisi yok.,
cr_climate_fans,string,,Fans,Fanlar,
cr_climate_air_purifiers,string,,Air purifiers,Hava temizleyiciler,
cr_climate_humidifiers,string,,Humidifiers,Nemlendiriciler,
cr_temperature_sensors,string,,Temperature sensors,Sıcaklık sensörleri,
cr_devices_active,string,,Devices active,Etkin cihazlar,
cr_active_of_total,string,,%1$d of %2$d active,%2$d cihazdan %1$d tanesi etkin,keep %1$d %2$d
cr_no_search_active,string,,No active search · %1$s,Etkin arama yok · %1$s,keep %1$s
cr_collapse_search,string,,Collapse search,Aramayı daralt,
cr_expand_search,string,,Expand search,Aramayı genişlet,
cr_custom_order,string,,Custom order,Özel sıralama,
cr_name_a_z,string,,Name A–Z,Ad A–Z,
cr_name_z_a,string,,Name Z–A,Ad Z–A,
