key,type,item,english,translation,notes
parcel_summary_with_letters,string,,%1$d incoming · %2$d outgoing · %3$d letters,%1$d a chegar · %2$d a sair · %3$d cartas,keep %1$d %2$d %3$d
parcel_carrier_summary_with_letters,string,,%1$d incoming · %2$d outgoing · %3$d letters,%1$d a chegar · %2$d a sair · %3$d cartas,keep %1$d %2$d %3$d
parcel_summary_with_letter_count,string,,%1$d incoming · %2$d outgoing · %3$s,%1$d a chegar · %2$d a sair · %3$s,keep %1$d %2$d %3$s
parcel_tracking_history,string,,Tracking history,Histórico de rastreio,
parcel_tracking_history_subtitle,string,,Parcel journey and status updates,Percurso da encomenda e atualizações de estado,
parcel_choose_carrier_account,string,,Choose a carrier account,Escolha uma conta de transportadora,
parcel_tab_count,string,,%1$s (%2$d),%1$s (%2$d),keep %1$s %2$d
parcel_empty_tab,string,,No %1$s parcels.,Sem encomendas de %1$s.,keep %1$s
parcel_no_incoming,string,,No incoming parcels.,Sem encomendas a chegar.,
parcel_no_delivered,string,,No delivered parcels.,Sem encomendas entregues.,
parcel_no_outgoing,string,,No outgoing parcels.,Sem encomendas a sair.,
parcel_stage_registered,string,,Registered,Registada,
parcel_stage_sorting,string,,Sorting,Em triagem,
parcel_stage_on_the_way,string,,On the way,A caminho,
parcel_unknown_status,string,,Unknown status,Estado desconhecido,
parcel_status_in_transit,string,,In transit,Em trânsito,
parcel_status_out_for_delivery,string,,Out for delivery,Em distribuição,
parcel_status_at_pickup_point,string,,Ready at pickup point,Pronta no ponto de recolha,
parcel_status_ready_to_send,string,,Ready to send,Pronta para enviar,
parcel_letter_preview,string,,Letter preview,Pré-visualização da carta,
parcel_carriers,string,,Carriers,Transportadoras,
parcel_track_new,string,,Track a new %1$s parcel by number,Rastreie uma nova encomenda de %1$s por número,keep %1$s
parcel_choose_carrier,string,,Choose a carrier,Escolha uma transportadora,
parcel_settings_subtitle,string,,"Carrier accounts, aggregation, and appearance","Contas de transportadoras, agregação e aparência",
parcel_settings_accounts,string,,Accounts,Contas,
parcel_settings_organization,string,,Organization,Organização,
parcel_settings_appearance,string,,Appearance,Aparência,
action_remove,string,,Remove,Remover,
notification_delete,string,,Delete notification,Eliminar notificação,
notification_mark_all_read,string,,Mark all as read,Marcar todas como lidas,
notification_mark_all_unread,string,,Mark all as unread,Marcar todas como não lidas,
notification_delete_all,string,,Delete all,Eliminar todas,
notification_delete_all_archived,string,,Delete all archived,Eliminar todas as arquivadas,
notification_unread,string,,Unread,Não lida,
notification_history,string,,History,Histórico,
notification_mark_unread,string,,Mark as unread,Marcar como não lida,
notification_mark_read,string,,Mark as read,Marcar como lida,
notification_archive,string,,Archive,Arquivar,
notification_unarchive,string,,Unarchive,Desarquivar,
notification_delete_action,string,,Delete,Eliminar,
entity_search_select_items,string,,Select items,Selecionar itens,
entity_search_choose_one,string,,Search and choose one entity,Pesquise e escolha uma entidade,
entity_search_choose_multiple,string,,Search and select one or more entities,Pesquise e selecione uma ou mais entidades,
global_search_title,string,,Search,Pesquisar,
global_search_subtitle,string,,Find and control any Home Assistant device or entity,Encontre e controle qualquer dispositivo ou entidade do Home Assistant,don't translate Home Assistant
global_search_clear,string,,Clear search,Limpar pesquisa,
global_search_no_devices,string,,No matching devices.,Nenhum dispositivo correspondente.,
global_search_no_entities,string,,No matching entities.,Nenhuma entidade correspondente.,
security_title,string,,Security,Segurança,
security_subtitle,string,,Home status and activity,Estado e atividade da casa,
security_settings,string,,Security settings,Definições de segurança,
security_entities,string,,Security entities,Entidades de segurança,
security_reimport,string,,Re-import,Reimportar,
security_group_doors,string,,Doors,Portas,
security_group_doors_subtitle,string,,Door contacts,Contactos de porta,
security_group_windows,string,,Windows,Janelas,
security_group_windows_subtitle,string,,Window contacts,Contactos de janela,
security_group_openings,string,,Openings,Aberturas,
security_group_openings_subtitle,string,,Garage doors and other openings,Portas de garagem e outras aberturas,
security_group_garage_doors,string,,Garage doors,Portas de garagem,
security_group_garage_doors_subtitle,string,,Garage door covers,Estores de porta de garagem,
security_group_covers,string,,Covers,Estores,
security_group_covers_subtitle,string,,"Blinds, shutters, and gates","Estores, persianas e portões",
security_group_locks,string,,Locks,Fechaduras,
security_group_locks_subtitle,string,,Door and gate locks,Fechaduras de portas e portões,
security_group_motion,string,,Motion,Movimento,
security_group_motion_subtitle,string,,Motion detection,Deteção de movimento,
security_group_presence,string,,Presence,Presença,
security_group_presence_subtitle,string,,Occupancy sensors,Sensores de ocupação,
security_group_fire,string,,Fire and temperature,Fogo e temperatura,
security_group_fire_subtitle,string,,"Fire, heat, cold, and safety alarms","Alarmes de incêndio, calor, frio e segurança",
security_group_smoke,string,,Smoke,Fumo,
security_group_smoke_subtitle,string,,Smoke detectors,Detetores de fumo,
security_group_gas,string,,Gas,Gás,
security_group_gas_subtitle,string,,Combustible gas sensors,Sensores de gás combustível,
security_group_co2,string,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,string,,Carbon monoxide and carbon dioxide sensors,Sensores de monóxido e dióxido de carbono,
security_group_moisture,string,,Leaks,Fugas,
security_group_moisture_subtitle,string,,Moisture and water leaks,Humidade e fugas de água,
security_group_sound,string,,Sound,Som,
security_group_sound_subtitle,string,,Sound and glass-break sensors,Sensores de som e quebra de vidro,
security_group_light,string,,Light detection,Deteção de luz,
security_group_light_subtitle,string,,Light and beam sensors,Sensores de luz e feixe,
security_group_alarms,string,,Alarm systems,Sistemas de alarme,
security_group_alarms_subtitle,string,,Alarm control panels,Painéis de controlo de alarme,
security_group_cameras,string,,Cameras,Câmaras,
security_group_cameras_subtitle,string,,Camera feeds,Imagens das câmaras,
security_no_search_active,string,,No search active · %1$s,Sem pesquisa ativa · %1$s,keep %1$s
security_status_alert,string,,Security alert,Alerta de segurança,
security_status_alarm_pending,string,,Alarm pending,Alarme pendente,
security_status_changing_alarm,string,,Changing alarm mode,A alterar o modo do alarme,
security_status_needs_attention,string,,Needs attention,Requer atenção,
security_status_motion,string,,Motion detected,Movimento detetado,
security_status_sensor_activity,string,,Sensor activity,Atividade dos sensores,
security_status_alarm_unavailable,string,,Alarm unavailable,Alarme indisponível,
security_status_devices_unavailable,string,,Devices unavailable,Dispositivos indisponíveis,
security_status_cameras_offline,string,,Cameras offline,Câmaras offline,
security_status_all_secure,string,,All secure,Tudo seguro,
security_status_alarm_disarmed,string,,Alarm disarmed,Alarme desativado,
security_status_all_clear,string,,All clear,Tudo sem alertas,
security_status_no_data,string,,No security data,Sem dados de segurança,
security_metric_openings,string,,Openings,Aberturas,
security_metric_locked,string,,Locked,Trancadas,
security_metric_cameras_online,string,,Cameras online,Câmaras em linha,
security_card_title,string,,Security card,Cartão de segurança,
security_card_subtitle,string,,"Name, layout, and card appearance","Nome, disposição e aparência do cartão",
security_stat_total,string,,Total,Total,
security_stat_active,string,,Active,Ativo,
security_stat_clear,string,,Clear,Sem alertas,
security_cover_open,string,,Open,Abrir,
security_cover_stop,string,,Stop,Parar,
security_cover_close,string,,Close,Fechar,
security_restore,string,,Restore,Restaurar,
security_empty,string,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,Esta é uma vista de segurança vazia. Deslize para baixo no cabeçalho e abra as definições de Segurança para adicionar entidades manualmente.,
connection_stopping_for_restart,string,,Stopping for restart…,A parar para reiniciar…,
connection_starting,string,,Home Assistant is starting…,O Home Assistant está a iniciar…,don't translate Home Assistant
connection_restoring_dashboard,string,,Restoring your dashboard…,A restaurar o seu painel…,
connection_restarting,string,,Home Assistant is restarting…,O Home Assistant está a reiniciar…,don't translate Home Assistant
connection_auto_generating,string,,Auto-generating rooms and widgets…,A gerar automaticamente divisões e widgets…,
connection_reconnecting,string,,Reconnecting to Home Assistant…,A religar ao Home Assistant…,don't translate Home Assistant
connection_unavailable_retrying,string,,Unavailable · Retrying…,Indisponível · A tentar novamente…,
connection_paused,string,,Connection paused,Ligação em pausa,
connection_connected,string,,Connected,Ligado,
connection_server_not_found,string,,Server address could not be found,Não foi possível encontrar o endereço do servidor,
connection_timed_out,string,,Connection timed out,Tempo limite da ligação excedido,
connection_no_route,string,,No network route to Home Assistant,Sem rota de rede para o Home Assistant,don't translate Home Assistant
connection_could_not_connect,string,,Could not connect to Home Assistant,Não foi possível ligar ao Home Assistant,don't translate Home Assistant
connection_secure_failed,string,,Secure connection failed,Falha na ligação segura,
connection_session_expired_refreshing,string,,Session expired · Refreshing login…,Sessão expirada · A atualizar sessão…,
connection_interrupted,string,,Connection was interrupted,A ligação foi interrompida,
connection_error_title,string,,Connection error,Erro de ligação,
connection_all_systems_normal,string,,All systems normal,Todos os sistemas normais,
action_undo,string,,Undo,Desfazer,
action_redo,string,,Redo,Refazer,
connection_route_local,string,,Local,Local,
connection_route_nabu_casa,string,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,string,,External,Externa,
settings_connection_via,string,,Connected via %1$s,Ligado via %1$s,keep %1$s
settings_connection_unknown,string,,Unknown,Desconhecido,
settings_connection_connecting,string,,Connecting…,A ligar…,
settings_this_home,string,,this home,esta casa,
settings_current_wifi,string,,Current Wi-Fi,Wi-Fi atual,
settings_wifi_unavailable,string,,Not connected or location permission is missing,Não ligado ou a permissão de localização está em falta,
settings_just_now,string,,just now,agora mesmo,
settings_primary_app_language,string,,Primary application language,Idioma principal da aplicação,
settings_android_build_configuration,string,,Android resources and build configuration,Recursos Android e configuração de compilação,
page_settings_default_title,string,,Page settings,Definições da página,
page_settings_choose_area,string,,Choose an area to configure,Escolha uma área para configurar,
page_settings_focused_options,string,,Focused options for this page area,Opções específicas para esta área da página,
page_settings_header_description,string,,Wallpaper and custom header color,Papel de parede e cor personalizada do cabeçalho,
page_settings_custom_page_description,string,,"Name, subtitle, and navigation icon","Nome, subtítulo e ícone de navegação",
page_settings_badge_bar,string,,Badge bar,Barra de emblemas,
page_settings_badge_description,string,,"Visibility, alignment, and display options","Visibilidade, alinhamento e opções de exibição",
page_settings_persons,string,,Persons,Pessoas,
page_settings_persons_description,string,,Visibility and ordering,Visibilidade e ordenação,
page_settings_configure,string,,Configure,Configurar,
room_config_title,string,,Room configuration,Configuração da divisão,
header_pill_left,string,,Left header pill,Cápsula esquerda do cabeçalho,
header_pill_right,string,,Right header pill,Cápsula direita do cabeçalho,
alignment_split,string,,Split,Dividir,
alignment_center,string,,Center,Centro,
weather_cloudy,string,,Cloudy,Nublado,
home_default_markdown_content,string,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# Markdown\nAbra as definições deste widget no **modo de edição** para escrever o seu próprio conteúdo.,\n = line break
home_settings_title,string,,Home settings,Definições da página inicial,
custom_page_settings_title,string,,%1$s settings,Definições de %1$s,keep %1$s
home_empty,string,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,Esta é a página inicial. Adicione widgets deslizando para baixo no cabeçalho e ativando o modo de edição.,
custom_page_empty,string,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,Esta página está vazia. Adicione widgets deslizando para baixo no cabeçalho e ativando o modo de edição.,
select_camera_title,string,,Select camera,Selecionar câmara,
select_entity_title,string,,Select entity,Selecionar entidade,
custom_camera_default_name,string,,Custom camera,Câmara personalizada,
rooms_settings_title,string,,Rooms settings,Definições de divisões,
rooms_empty,string,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,A vista de divisões está vazia. Deslize para baixo no cabeçalho e ative o modo de edição para adicionar pisos e divisões.,
floor_expand,string,,Expand floor,Expandir piso,
floor_collapse,string,,Collapse floor,Colapsar piso,
floor_settings_title,string,,Floor,Piso,
floor_settings_subtitle,string,,"Identity, layout, and card style","Identidade, disposição e estilo do cartão",
universal_cover_status,string,,%1$d%% · %2$s,%1$d%% · %2$s,keep %1$d %2$s
universal_effects,string,,Effects,Efeitos,
universal_open_door,string,,Open door,Abrir porta,
universal_vacuum_dock,string,,Dock,Base de carregamento,
universal_start,string,,Start,Iniciar,
universal_pause,string,,Pause,Pausar,
universal_stop,string,,Stop,Parar,
universal_locate,string,,Locate,Localizar,
universal_room_number,string,,Room %1$d,Divisão %1$d,keep %1$d
core_optional_display_name,string,,Optional display name override,Substituir nome apresentado (opcional),
core_media_paused_track,string,,Paused: %1$s,Em pausa: %1$s,keep %1$s
core_percent_value,string,,%1$d percent,%1$d por cento,keep %1$d
core_current_humidity,string,,Current humidity,Humidade atual,
core_tank_water_level,string,,Tank / water level,Depósito / nível de água,
core_pm25,string,,PM2.5,"PM2,5",
core_error_code,string,,Error code,Código de erro,
core_bucket_full,string,,Bucket full,Depósito cheio,
core_clean_filter,string,,Clean filter,Limpar filtro,
core_ionizer,string,,Ionizer,Ionizador,
core_pump,string,,Pump,Bomba,
core_beep_on_command,string,,Beep on command,Sinal sonoro ao comando,
core_dawn,string,,Dawn,Amanhecer,
core_solar_noon,string,,Solar noon,Meio-dia solar,
core_dusk,string,,Dusk,Anoitecer,
core_icon_category_common,string,,Common,Comum,
core_icon_category_home,string,,Home,Casa,
core_icon_category_weather,string,,Weather,Meteorologia,
core_icon_category_lock,string,,Lock,Fechadura,
core_icon_category_people,string,,People,Pessoas,
core_icon_category_auto,string,,Automotive,Automóvel,
core_icon_category_music,string,,Music,Música,
core_icon_category_battery,string,,Battery,Bateria,
core_icon_category_nature,string,,Nature,Natureza,
core_icon_category_places,string,,Places,Locais,
core_icon_category_food,string,,Food,Alimentação,
core_icon_category_navigation,string,,Navigation,Navegação,
core_icon_category_devices,string,,Devices,Dispositivos,
core_icon_category_map,string,,Map,Mapa,
core_icon_category_media,string,,Media,Multimédia,
core_icon_category_communication,string,,Communication,Comunicação,
core_icon_category_health,string,,Health,Saúde,
core_icon_category_vehicles,string,,Vehicles,Veículos,
core_icon_category_buildings,string,,Buildings,Edifícios,
core_icon_category_electrical,string,,Electrical,Elétrico,
core_icon_category_sport,string,,Sport,Desporto,
core_icon_category_objects,string,,Objects,Objetos,
core_icon_category_commerce,string,,Commerce,Comércio,
core_icon_category_games,string,,Games,Jogos,
core_icon_category_finance,string,,Finance,Finanças,
background_notification_channel_general,string,,General,Geral,
background_location_channel_name,string,,Location sharing,Partilha de localização,
background_location_channel_description,string,,Keeps your device location up to date in Home Assistant,Mantém a localização do dispositivo atualizada no Home Assistant,don't translate Home Assistant
background_location_notification_title,string,,Home Assistant location sharing,Partilha de localização do Home Assistant,don't translate Home Assistant
background_location_notification_text,string,,Sharing your location with Home Assistant,A partilhar a sua localização com o Home Assistant,don't translate Home Assistant
background_push_channel_name,string,,Notification connection,Ligação de notificações,
background_push_channel_description,string,,Keeps a background connection to Home Assistant for instant notifications,Mantém uma ligação em segundo plano ao Home Assistant para notificações instantâneas,don't translate Home Assistant
background_push_notification_title,string,,Connected to Home Assistant,Ligado ao Home Assistant,don't translate Home Assistant
background_push_notification_text,string,,Waiting for notifications,A aguardar notificações,
background_push_hide_action,string,,Hide this notification,Ocultar esta notificação,
button_style_centered,string,,Centered,Centralizado,
button_elements,string,,Elements,Elementos,
button_elements_description,string,,What appears on this button. Hide the name and state for an icon on its own.,O que aparece neste botão. Oculte você mesmo o nome e o estado de um ícone.,
stack_elements_title,string,,Elements on every button in this stack,Elementos em cada botão desta pilha,
stack_elements_description,string,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","Aplicam-se a toda a pilha, não a um botão. Desativar algo aqui oculta todos os botões da pilha; deixá-lo ativado permite que cada botão decida por si próprio nas suas próprias definições.",
button_element_icon,string,,Icon,Ícone,
button_element_name,string,,Name,Nome,
button_element_state,string,,State,Estado,
stack_show_title,string,,Show name,Mostrar nome,
stack_show_title_description,string,,Turn off for a stack with no heading at all.,Desligue para uma pilha sem qualquer título.,
stack_show_icon,string,,Show icon,Mostrar ícone,
stack_show_icon_description,string,,The icon beside the heading.,O ícone junto ao título.,
stack_center_title,string,,Center the heading,Centralizar o título,
stack_center_title_description,string,,Puts the icon and name in the middle instead of against the left edge.,"Coloca o ícone e o nome no meio, em vez de na margem esquerda.",
cr_state_on,string,,On,Ligado,
cr_state_off,string,,Off,Desligado,
cr_open,string,,Open,Aberto,
cr_close,string,,Close,Fechar,
cr_stop,string,,Stop,Parar,
cr_closed,string,,Closed,Fechado,
cr_opening,string,,Opening,A abrir,
cr_closing,string,,Closing,A fechar,
cr_locked,string,,Locked,Trancado,
cr_unlocked,string,,Unlocked,Destrancado,
cr_unavailable,string,,Unavailable,Indisponível,
cr_unknown,string,,Unknown,Desconhecido,
cr_idle,string,,Idle,Inativo,
cr_home,string,,Home,Em casa,
cr_away,string,,Away,Ausente,
cr_cleaning,string,,Cleaning,A limpar,
cr_returning,string,,Returning,A regressar,
cr_paused,string,,Paused,Em pausa,
cr_error,string,,Error,Erro,
cr_playing,string,,Playing,A reproduzir,
cr_buffering,string,,Buffering,Em buffer,
cr_standby,string,,Standby,Em espera,
cr_humidifying,string,,Humidifying,A humidificar,
cr_drying,string,,Drying,A secar,
cr_detected,string,,Detected,Detetado,
cr_clear,string,,Clear,Limpar,
cr_problem,string,,Problem,Problema,
cr_ok,string,,OK,OK,
cr_low,string,,Low,Baixo,
cr_normal,string,,Normal,Normal,
cr_connected,string,,Connected,Ligado,
cr_disconnected,string,,Disconnected,Desligado,
cr_plugged_in,string,,Plugged in,Ligado à corrente,
cr_unplugged,string,,Unplugged,Desligado da corrente,
cr_wet,string,,Wet,Molhado,
cr_dry,string,,Dry,Seco,
cr_none,string,,None,Nenhum,
cr_any,string,,Any,Qualquer,
cr_remove,string,,Remove,Remover,
cr_restore,string,,Restore,Restaurar,
cr_general,string,,General,Geral,
cr_identity,string,,Identity,Identidade,
cr_appearance,string,,Appearance,Aparência,
cr_layout,string,,Layout,Disposição,
cr_behavior,string,,Behavior,Comportamento,
cr_profiles,string,,Profiles,Perfis,
cr_playback,string,,Playback,Reprodução,
cr_content,string,,Content,Conteúdo,
cr_actions,string,,Actions,Ações,
cr_protection,string,,Protection,Proteção,
cr_power,string,,Power,Energia,
cr_brightness,string,,Brightness,Brilho,
cr_temperature,string,,Temperature,Temperatura,
cr_color,string,,Color,Cor,
cr_min,string,,Min,Mín.,
cr_avg,string,,Avg,Méd.,
cr_max,string,,Max,Máx.,
cr_now,string,,Now,Agora,
cr_lowest,string,,Lowest,Mínimo,
cr_average,string,,Average,Média,
cr_highest,string,,Highest,Máximo,
cr_live,string,,Live,Ao vivo,
cr_once,string,,Once,Uma vez,
cr_daily,string,,Daily,Diariamente,
cr_weekly,string,,Weekly,Semanalmente,
cr_monthly,string,,Monthly,Mensalmente,
cr_yearly,string,,Yearly,Anualmente,
cr_action_tap,string,,Tap,Toque,
cr_action_double_tap,string,,Double tap,Toque duplo,
cr_action_hold,string,,Hold,Manter premido,
cr_mode,string,,Mode,Modo,
cr_mode_auto,string,,Auto,Auto,
cr_mode_heat,string,,Heat,Calor,
cr_mode_cool,string,,Cool,Frio,
cr_mode_heat_cool,string,,Heat/cool,Calor/frio,
cr_mode_dry,string,,Dry,Seco,
cr_mode_fan_only,string,,Fan only,Apenas ventoinha,
cr_mode_low,string,,Low,Baixo,
cr_mode_medium,string,,Medium,Médio,
cr_mode_high,string,,High,Alto,
cr_mode_quiet,string,,Quiet,Silencioso,
cr_mode_boost,string,,Boost,Reforço,
cr_mode_eco,string,,Eco,Eco,
cr_mode_sleep,string,,Sleep,Suspensão,
cr_mode_manual,string,,Manual,Manual,
cr_mode_vertical,string,,Vertical,Vertical,
cr_mode_horizontal,string,,Horizontal,Horizontal,
cr_mode_both,string,,Both,Ambos,
cr_mode_up,string,,Up,Cima,
cr_mode_down,string,,Down,Baixo,
cr_mode_center,string,,Center,Centro,
cr_mode_left,string,,Left,Esquerda,
cr_mode_right,string,,Right,Direita,
cr_climate_fan,string,,Fan,Ventoinha,
cr_climate_vertical_airflow,string,,Vertical airflow,Fluxo de ar vertical,
cr_climate_horizontal_airflow,string,,Horizontal airflow,Fluxo de ar horizontal,
cr_climate_preset,string,,Preset,Predefinição,
cr_fan_speed,string,,Fan speed,Velocidade da ventoinha,
cr_speed,string,,Speed,Velocidade,
cr_lower_target,string,,Lower target,Baixar objetivo,
cr_raise_target,string,,Raise target,Subir objetivo,
cr_climate_temperature,string,,Temperature,Temperatura,
cr_climate_all_temperature_sensors,string,,All temperature sensors,Todos os sensores de temperatura,
cr_climate_outside,string,,Outside,Exterior,
cr_climate_outside_summary,string,,"Outdoor temperature, humidity, and pressure","Temperatura, humidade e pressão exteriores",
cr_climate_humidity,string,,Humidity,Humidade,
cr_climate_all_humidity_sensors,string,,All humidity sensors,Todos os sensores de humidade,
cr_climate_air_pressure,string,,Air pressure,Pressão do ar,
cr_climate_all_pressure_sensors,string,,All air-pressure sensors,Todos os sensores de pressão do ar,
cr_climate_co2,string,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,string,,Carbon-dioxide sensors,Sensores de dióxido de carbono,
cr_climate_air_quality,string,,Air quality,Qualidade do ar,
cr_climate_air_quality_summary,string,,"Particulates, AQI, VOCs, and gases","Partículas, IQA, COV e gases",
cr_climate_entities,string,,Climate entities,Entidades de clima,
cr_climate_settings,string,,Climate settings,Definições de clima,
cr_empty_climate_view,string,,No climate data is available yet.,Ainda não há dados de clima disponíveis.,
cr_climate_fans,string,,Fans,Ventoinhas,
cr_climate_air_purifiers,string,,Air purifiers,Purificadores de ar,
cr_climate_humidifiers,string,,Humidifiers,Humidificadores,
cr_temperature_sensors,string,,Temperature sensors,Sensores de temperatura,
cr_devices_active,string,,Devices active,Dispositivos ativos,
cr_active_of_total,string,,%1$d of %2$d active,%1$d de %2$d ativos,keep %1$d %2$d
cr_no_search_active,string,,No active search · %1$s,Nenhuma pesquisa ativa · %1$s,keep %1$s
cr_collapse_search,string,,Collapse search,Reduzir pesquisa,
cr_expand_search,string,,Expand search,Expandir pesquisa,
cr_custom_order,string,,Custom order,Ordem personalizada,
cr_name_a_z,string,,Name A–Z,Nome A–Z,
cr_name_z_a,string,,Name Z–A,Nome Z–A,
cr_climate_device,string,,Climate device,Dispositivo de clima,
cr_climate_device_subtitle,string,,"Name, icon, card style, and width","Nome, ícone, estilo do cartão e largura",
cr_widget_requires_f1,string,,"Needs the F1 Sensor integration, which was not found on your Home Assistant","Necessita da integração do Sensor F1, que não foi encontrada no seu Home Assistant",don't translate Home Assistant
cr_widget_requires_parcels,string,,"Needs a parcel integration, and none was found on your Home Assistant",Necessita de integração de pacotes e nada foi encontrado no seu Home Assistant,don't translate Home Assistant
cr_widget_requires_waste,string,,"Needs a waste collection integration, and none was found on your Home Assistant",Necessita de uma integração de recolha de lixo e nada foi encontrado no seu Home Assistant,don't translate Home Assistant
cr_people_here_title,string,,Who is here,Quem está aqui,
cr_people_here_empty,string,,Nobody is being tracked in this room right now.,Ninguém está a ser rastreado nesta sala agora.,
cr_people_here_unknown_room,string,,Room unknown,Quarto desconhecido,
cr_button_exclude_counters,string,,Leave out of counters,Deixe de fora dos contadores,
cr_button_exclude_counters_hint,string,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals","Mantenha o botão pressionado, mas pare a contagem para o total de Luzes e Dispositivos desta sala",
cr_count_with_average,string,,%1$s · avg %2$s%3$s,%1$s · méd. %2$s%3$s,keep %1$s %2$s %3$s
cr_outside_temperature,string,,Outside temperature,Temperatura exterior,
