key,type,item,english,translation,notes
settings_subtitle_family_sharing,string,,"Parental controls, dashboard sharing, and recipient permissions","Lapsilukko, hallintapaneelin jakaminen ja vastaanottajan käyttöoikeudet",
settings_subtitle_about,string,,"The project, technology, and people behind HKI 7","Projekti, tekniikka ja ihmiset HKI 7:n takana",don't translate HKI 7
settings_subtitle_license,string,,Open-source community core and optional premium materials,Avoimen lähdekoodin yhteisön ydin ja valinnaiset premium-materiaalit,
settings_subtitle_support,string,,Ways to help HKI 7 grow without buying Premium,Tapoja auttaa HKI 7:ää kasvamaan ostamatta Premiumia,don't translate HKI 7
notification_channel_general,string,,General,Kenraali,
location_channel_name,string,,Location sharing,Sijainnin jakaminen,
location_notification_title,string,,Home Assistant location,Home Assistant sijainti,don't translate Home Assistant
location_notification_text,string,,Sharing your location with Home Assistant,Sijaintisi jakaminen Home Assistantin kanssa,don't translate Home Assistant
push_connection_channel_name,string,,Notification connection,Ilmoitusyhteys,
push_connection_notification_title,string,,Connected to Home Assistant,Yhdistetty Home Assistantiin,don't translate Home Assistant
push_connection_notification_text,string,,Listening for notifications,Kuuntelee ilmoituksia,
parcel_title,string,,Parcels,Paketit,
parcel_generic_carrier,string,,Carrier,Kuljettaja,
parcel_incoming,string,,Incoming,Saapuva,
parcel_delivered,string,,Delivered,Toimitettu,
parcel_outgoing,string,,Outgoing,Lähtevät,
parcel_letters,string,,Letters,Kirjeitä,
parcel_mail,string,,Mail,Mail,
parcel_summary,string,,%1$d incoming · %2$d outgoing,%1$d saapuva · %2$d lähtevä,keep %1$d %2$d
parcel_summary_with_letters,string,,%1$d incoming · %2$d outgoing · %3$d letters,%1$d saapuva · %2$d lähtevä · %3$d kirjainta,keep %1$d %2$d %3$d
parcel_carrier_summary_with_letters,string,,%1$d incoming · %2$d outgoing · %3$d letters,%1$d saapuva · %2$d lähtevä · %3$d kirjainta,keep %1$d %2$d %3$d
parcel_summary_with_letter_count,string,,%1$d incoming · %2$d outgoing · %3$s,%1$d saapuva · %2$d lähtevä · %3$s,keep %1$d %2$d %3$s
parcel_tracking_history,string,,Tracking history,Seurantahistoria,
parcel_tracking_history_subtitle,string,,Parcel journey and status updates,Paketin matka ja tilapäivitykset,
parcel_choose_carrier_account,string,,Choose a carrier account,Valitse operaattoritili,
parcel_tab_count,string,,%1$s (%2$d),%1$s (%2$d),keep %1$s %2$d
parcel_empty_tab,string,,No %1$s parcels.,Ei %1$s paketteja.,keep %1$s
parcel_no_incoming,string,,No incoming parcels.,Ei saapuvia paketteja.,
parcel_no_delivered,string,,No delivered parcels.,Ei toimitettuja paketteja.,
parcel_no_outgoing,string,,No outgoing parcels.,Ei lähteviä paketteja.,
parcel_stage_registered,string,,Registered,Rekisteröity,
parcel_stage_sorting,string,,Sorting,Lajittelu,
parcel_stage_on_the_way,string,,On the way,Matkalla,
parcel_unknown_status,string,,Unknown status,Tuntematon tila,
parcel_status_in_transit,string,,In transit,Kuljetuksessa,
parcel_status_out_for_delivery,string,,Out for delivery,Toimitettavaksi,
parcel_status_at_pickup_point,string,,Ready at pickup point,Valmiina noutopisteessä,
parcel_status_ready_to_send,string,,Ready to send,Valmiina lähetettäväksi,
parcel_letter_preview,string,,Letter preview,Kirjeen esikatselu,
parcel_carriers,string,,Carriers,Kantajat,
parcel_track_new,string,,Track a new %1$s parcel by number,Seuraa uutta %1$s pakettia numeron mukaan,keep %1$s
parcel_choose_carrier,string,,Choose a carrier,Valitse operaattori,
parcel_settings_subtitle,string,,"Carrier accounts, aggregation, and appearance","Operaattoritilit, yhdistäminen ja ulkoasu",
parcel_settings_accounts,string,,Accounts,Tilit,
parcel_settings_organization,string,,Organization,Organisaatio,
parcel_settings_appearance,string,,Appearance,Ulkonäkö,
action_remove,string,,Remove,Poistaa,
notification_delete,string,,Delete notification,Poista ilmoitus,
notification_mark_all_read,string,,Mark all as read,Merkitse kaikki luetuiksi,
notification_mark_all_unread,string,,Mark all as unread,Merkitse kaikki lukemattomiksi,
notification_delete_all,string,,Delete all,Poista kaikki,
notification_delete_all_archived,string,,Delete all archived,Poista kaikki arkistoidut,
notification_unread,string,,Unread,Lukematon,
notification_history,string,,History,Historia,
notification_mark_unread,string,,Mark as unread,Merkitse lukemattomaksi,
notification_mark_read,string,,Mark as read,Merkitse luetuksi,
notification_archive,string,,Archive,Arkisto,
notification_unarchive,string,,Unarchive,Poista arkistosta,
notification_delete_action,string,,Delete,Poistaa,
entity_search_select_items,string,,Select items,Valitse kohteita,
entity_search_choose_one,string,,Search and choose one entity,Hae ja valitse yksi kokonaisuus,
entity_search_choose_multiple,string,,Search and select one or more entities,Hae ja valitse yksi tai useampi kokonaisuus,
global_search_title,string,,Search,Haku,
global_search_subtitle,string,,Find and control any Home Assistant device or entity,Etsi ja ohjaa mitä tahansa Home Assistant -laitetta tai -yksikköä,don't translate Home Assistant
global_search_clear,string,,Clear search,Tyhjennä haku,
global_search_no_devices,string,,No matching devices.,Ei vastaavia laitteita.,
global_search_no_entities,string,,No matching entities.,Ei vastaavia kokonaisuuksia.,
security_title,string,,Security,Turvallisuus,
security_subtitle,string,,Home status and activity,Kodin tila ja toiminta,
security_settings,string,,Security settings,Suojausasetukset,
security_entities,string,,Security entities,Turvallisuusyksiköt,
security_reimport,string,,Re-import,Tuo uudelleen,
security_group_doors,string,,Doors,Ovet,
security_group_doors_subtitle,string,,Door contacts,Oven kontaktit,
security_group_windows,string,,Windows,Windows,
security_group_windows_subtitle,string,,Window contacts,Ikkunan yhteystiedot,
security_group_openings,string,,Openings,Aukiot,
security_group_openings_subtitle,string,,Garage doors and other openings,Autotallin ovet ja muut aukot,
security_group_garage_doors,string,,Garage doors,Autotallin ovet,
security_group_garage_doors_subtitle,string,,Garage door covers,Autotallin oven kannet,
security_group_covers,string,,Covers,Kannet,
security_group_covers_subtitle,string,,"Blinds, shutters, and gates","Kaihtimet, ikkunaluukut ja portit",
security_group_locks,string,,Locks,Lukot,
security_group_locks_subtitle,string,,Door and gate locks,Ovien ja porttien lukot,
security_group_motion,string,,Motion,Liike,
security_group_motion_subtitle,string,,Motion detection,Liiketunnistus,
security_group_presence,string,,Presence,Läsnäolo,
security_group_presence_subtitle,string,,Occupancy sensors,Läsnäoloanturit,
security_group_fire,string,,Fire and temperature,Tuli ja lämpötila,
security_group_fire_subtitle,string,,"Fire, heat, cold, and safety alarms","Palo-, lämpö-, kylmä- ja turvahälyttimet",
security_group_smoke,string,,Smoke,Savu,
security_group_smoke_subtitle,string,,Smoke detectors,Savunilmaisimet,
security_group_gas,string,,Gas,Kaasu,
security_group_gas_subtitle,string,,Combustible gas sensors,Palavien kaasujen anturit,
security_group_co2,string,,CO / CO₂,CO/CO₂,
security_group_co2_subtitle,string,,Carbon monoxide and carbon dioxide sensors,Häkä- ja hiilidioksidianturit,
security_group_moisture,string,,Leaks,Vuotoja,
security_group_moisture_subtitle,string,,Moisture and water leaks,Kosteutta ja vettä vuotaa,
security_group_sound,string,,Sound,Ääni,
security_group_sound_subtitle,string,,Sound and glass-break sensors,Ääni- ja lasinrikkoanturit,
security_group_light,string,,Light detection,Valontunnistus,
security_group_light_subtitle,string,,Light and beam sensors,Valo- ja sädeanturit,
security_group_alarms,string,,Alarm systems,Hälytysjärjestelmät,
security_group_alarms_subtitle,string,,Alarm control panels,Hälytysten ohjauspaneelit,
security_group_cameras,string,,Cameras,Kamerat,
security_group_cameras_subtitle,string,,Camera feeds,Kameran syötteet,
security_no_search_active,string,,No search active · %1$s,Ei aktiivista hakua · %1$s,keep %1$s
security_status_alert,string,,Security alert,Turvahälytys,
security_status_alarm_pending,string,,Alarm pending,Hälytys odottaa,
security_status_changing_alarm,string,,Changing alarm mode,Hälytystilan vaihtaminen,
security_status_needs_attention,string,,Needs attention,Vaatii huomiota,
security_status_motion,string,,Motion detected,Liike havaittu,
security_status_sensor_activity,string,,Sensor activity,Anturin toiminta,
security_status_alarm_unavailable,string,,Alarm unavailable,Hälytys ei ole käytettävissä,
security_status_devices_unavailable,string,,Devices unavailable,Laitteet eivät ole käytettävissä,
security_status_cameras_offline,string,,Cameras offline,Kamerat offline-tilassa,
security_status_all_secure,string,,All secure,Kaikki turvassa,
security_status_alarm_disarmed,string,,Alarm disarmed,Hälytin pois päältä,
security_status_all_clear,string,,All clear,Kaikki selvä,
security_status_no_data,string,,No security data,Ei turvatietoja,
security_metric_openings,string,,Openings,Aukiot,
security_metric_locked,string,,Locked,Lukittu,
security_metric_cameras_online,string,,Cameras online,Kamerat verkossa,
security_card_title,string,,Security card,Turvakortti,
security_card_subtitle,string,,"Name, layout, and card appearance","Nimi, asettelu ja kortin ulkoasu",
security_stat_total,string,,Total,Kokonais,
security_stat_active,string,,Active,Aktiivinen,
security_stat_clear,string,,Clear,Selkeä,
security_cover_open,string,,Open,Avata,
security_cover_stop,string,,Stop,Stop,
security_cover_close,string,,Close,Lähellä,
security_restore,string,,Restore,Palauttaa,
security_empty,string,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,Tämä on tyhjä suojausnäkymä. Pyyhkäise alas otsikossa ja avaa Suojausasetukset lisätäksesi kokonaisuuksia manuaalisesti.,
connection_stopping_for_restart,string,,Stopping for restart…,Pysäytetään uudelleenkäynnistystä varten…,
connection_starting,string,,Home Assistant is starting…,Home Assistant alkaa…,don't translate Home Assistant
connection_restoring_dashboard,string,,Restoring your dashboard…,Palautetaan hallintapaneelia…,
connection_restarting,string,,Home Assistant is restarting…,Home Assistant käynnistyy uudelleen…,don't translate Home Assistant
connection_auto_generating,string,,Auto-generating rooms and widgets…,Luodaan automaattisesti huoneita ja widgetejä…,
connection_reconnecting,string,,Reconnecting to Home Assistant…,Yhdistetään uudelleen Home Assistantiin…,don't translate Home Assistant
connection_unavailable_retrying,string,,Unavailable · Retrying…,Ei saatavilla · Yritetään uudelleen…,
connection_paused,string,,Connection paused,Yhteys keskeytetty,
connection_connected,string,,Connected,Yhdistetty,
connection_server_not_found,string,,Server address could not be found,Palvelimen osoitetta ei löytynyt,
connection_timed_out,string,,Connection timed out,Yhteys aikakatkaistiin,
connection_no_route,string,,No network route to Home Assistant,Ei verkkoreittiä Home Assistantille,don't translate Home Assistant
connection_could_not_connect,string,,Could not connect to Home Assistant,Ei voitu muodostaa yhteyttä Home Assistantiin,don't translate Home Assistant
connection_secure_failed,string,,Secure connection failed,Suojattu yhteys epäonnistui,
connection_session_expired_refreshing,string,,Session expired · Refreshing login…,Istunto vanhentunut · Päivitetään kirjautumista…,
connection_interrupted,string,,Connection was interrupted,Yhteys katkesi,
connection_error_title,string,,Connection error,Yhteysvirhe,
connection_all_systems_normal,string,,All systems normal,Kaikki järjestelmät normaalit,
action_undo,string,,Undo,Kumoa,
action_redo,string,,Redo,Toista,
connection_route_local,string,,Local,Paikallinen,
connection_route_nabu_casa,string,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,string,,External,Ulkoinen,
settings_connection_via,string,,Connected via %1$s,Yhdistetty kautta %1$s,keep %1$s
settings_connection_unknown,string,,Unknown,Tuntematon,
settings_connection_connecting,string,,Connecting…,Yhdistetään…,
settings_this_home,string,,this home,tämä koti,
settings_current_wifi,string,,Current Wi-Fi,Nykyinen Wi-Fi,
settings_wifi_unavailable,string,,Not connected or location permission is missing,Ei yhteyttä tai sijaintilupa puuttuu,
settings_just_now,string,,just now,juuri nyt,
settings_primary_app_language,string,,Primary application language,Ensisijainen sovelluskieli,
settings_android_build_configuration,string,,Android resources and build configuration,Android-resurssit ja kokoonpanoasetukset,
page_settings_default_title,string,,Page settings,Sivun asetukset,
page_settings_choose_area,string,,Choose an area to configure,Valitse määritettävä alue,
page_settings_focused_options,string,,Focused options for this page area,Kohdistetut asetukset tälle sivualueelle,
page_settings_header_description,string,,Wallpaper and custom header color,Taustakuva ja mukautettu otsikon väri,
page_settings_custom_page_description,string,,"Name, subtitle, and navigation icon","Nimi, tekstitys ja navigointikuvake",
page_settings_badge_bar,string,,Badge bar,Merkkipalkki,
page_settings_badge_description,string,,"Visibility, alignment, and display options","Näkyvyys, kohdistus ja näyttöasetukset",
page_settings_persons,string,,Persons,Henkilöt,
page_settings_persons_description,string,,Visibility and ordering,Näkyvyys ja tilaus,
page_settings_configure,string,,Configure,Määritä,
room_config_title,string,,Room configuration,Huoneen kokoonpano,
header_pill_left,string,,Left header pill,Vasen otsikkopilleri,
header_pill_right,string,,Right header pill,Oikea otsikkopilleri,
alignment_split,string,,Split,Jakaa,
alignment_center,string,,Center,Keskusta,
weather_cloudy,string,,Cloudy,Pilvinen,
home_default_markdown_content,string,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# Markdown\nAvaa tämän widgetin asetukset **muokkaustilassa** kirjoittaaksesi omaa sisältöäsi.,\n = line break
home_settings_title,string,,Home settings,Kotiasetukset,
custom_page_settings_title,string,,%1$s settings,%1$s asetukset,keep %1$s
home_empty,string,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,Tämä on kotisivu. Lisää widgetejä pyyhkäisemällä alas otsikossa ja ottamalla muokkaustila käyttöön.,
custom_page_empty,string,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,Tämä sivu on tyhjä. Lisää widgetejä pyyhkäisemällä alas otsikossa ja ottamalla muokkaustila käyttöön.,
select_camera_title,string,,Select camera,Valitse kamera,
select_entity_title,string,,Select entity,Valitse entiteetti,
custom_camera_default_name,string,,Custom camera,Mukautettu kamera,
rooms_settings_title,string,,Rooms settings,Huoneiden asetukset,
rooms_empty,string,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,Huonenäkymä on tyhjä. Pyyhkäise alas otsikossa ja ota muokkaustila käyttöön lisätäksesi kerroksia ja huoneita.,
floor_expand,string,,Expand floor,Laajenna lattiaa,
floor_collapse,string,,Collapse floor,Kokoa lattia,
floor_settings_title,string,,Floor,Kerros,
floor_settings_subtitle,string,,"Identity, layout, and card style","Identiteetti, ulkoasu ja korttityyli",
universal_cover_status,string,,%1$d%% · %2$s,%1$d%% · %2$s,keep %1$d %2$s
universal_effects,string,,Effects,Tehosteet,
universal_open_door,string,,Open door,Avaa ovi,
universal_vacuum_dock,string,,Dock,Telakka,
universal_start,string,,Start,Aloita,
universal_pause,string,,Pause,Tauko,
universal_stop,string,,Stop,Stop,
universal_locate,string,,Locate,Paikantaa,
universal_room_number,string,,Room %1$d,Huone %1$d,keep %1$d
core_optional_display_name,string,,Optional display name override,Valinnainen näyttönimen ohitus,
core_media_paused_track,string,,Paused: %1$s,Keskeytetty: %1$s,keep %1$s
core_percent_value,string,,%1$d percent,%1$d prosenttia,keep %1$d
core_current_humidity,string,,Current humidity,Nykyinen kosteus,
core_tank_water_level,string,,Tank / water level,Säiliön/veden taso,
core_pm25,string,,PM2.5,"PM2,5",
core_error_code,string,,Error code,Virhekoodi,
core_bucket_full,string,,Bucket full,Kauha täynnä,
core_clean_filter,string,,Clean filter,Puhdista suodatin,
core_ionizer,string,,Ionizer,Ionisaattori,
core_pump,string,,Pump,Pumppu,
core_beep_on_command,string,,Beep on command,Piippaus käskystä,
core_dawn,string,,Dawn,Aamunkoitto,
core_solar_noon,string,,Solar noon,Aurinkoinen keskipäivä,
core_dusk,string,,Dusk,Hämärä,
core_icon_category_common,string,,Common,Yleistä,
core_icon_category_home,string,,Home,Kotiin,
core_icon_category_weather,string,,Weather,Sää,
core_icon_category_lock,string,,Lock,Lukko,
core_icon_category_people,string,,People,Ihmiset,
core_icon_category_auto,string,,Automotive,Autoteollisuus,
core_icon_category_music,string,,Music,Musiikki,
core_icon_category_battery,string,,Battery,Akku,
core_icon_category_nature,string,,Nature,Luonto,
core_icon_category_places,string,,Places,Paikat,
core_icon_category_food,string,,Food,Ruokaa,
core_icon_category_navigation,string,,Navigation,Navigointi,
core_icon_category_devices,string,,Devices,Laitteet,
core_icon_category_map,string,,Map,Kartta,
core_icon_category_media,string,,Media,Media,
core_icon_category_communication,string,,Communication,Viestintä,
core_icon_category_health,string,,Health,Terveys,
core_icon_category_vehicles,string,,Vehicles,Ajoneuvot,
core_icon_category_buildings,string,,Buildings,Rakennukset,
core_icon_category_electrical,string,,Electrical,Sähköinen,
core_icon_category_sport,string,,Sport,Urheilu,
core_icon_category_objects,string,,Objects,Objektit,
core_icon_category_commerce,string,,Commerce,Kauppa,
core_icon_category_games,string,,Games,Pelit,
core_icon_category_finance,string,,Finance,Rahoitus,
background_notification_channel_general,string,,General,Kenraali,
background_location_channel_name,string,,Location sharing,Sijainnin jakaminen,
background_location_channel_description,string,,Keeps your device location up to date in Home Assistant,Pitää laitteesi sijainnin ajan tasalla Home Assistantissa,don't translate Home Assistant
background_location_notification_title,string,,Home Assistant location sharing,Home Assistantin sijainnin jakaminen,don't translate Home Assistant
background_location_notification_text,string,,Sharing your location with Home Assistant,Sijaintisi jakaminen Home Assistantin kanssa,don't translate Home Assistant
background_push_channel_name,string,,Notification connection,Ilmoitusyhteys,
background_push_channel_description,string,,Keeps a background connection to Home Assistant for instant notifications,Säilyttää taustayhteyden Home Assistantiin välittömiä ilmoituksia varten,don't translate Home Assistant
background_push_notification_title,string,,Connected to Home Assistant,Yhdistetty Home Assistantiin,don't translate Home Assistant
background_push_notification_text,string,,Waiting for notifications,Odotetaan ilmoituksia,
background_push_hide_action,string,,Hide this notification,Piilota tämä ilmoitus,
button_style_centered,string,,Centered,Keskitetty,
button_elements,string,,Elements,Elementit,
button_elements_description,string,,What appears on this button. Hide the name and state for an icon on its own.,Mitä tässä painikkeessa näkyy. Piilota kuvakkeen nimi ja tila yksinään.,
stack_elements_title,string,,Elements on every button in this stack,Tämän pinon jokaisen painikkeen elementit,
stack_elements_description,string,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","Nämä koskevat koko pinoa, eivät yhtä painiketta. Jos jotain kytketään pois päältä, se piilottaa sen jokaisesta pinon painikkeesta; sen jättäminen päälle antaa jokaisen painikkeen päättää itse omissa asetuksissaan.",
button_element_icon,string,,Icon,Kuvake,
button_element_name,string,,Name,Nimi,
button_element_state,string,,State,Osavaltio,
stack_show_title,string,,Show name,Näytä nimi,
stack_show_title_description,string,,Turn off for a stack with no heading at all.,"Kytke pois päältä pinossa, jossa ei ole otsikkoa.",
stack_show_icon,string,,Show icon,Näytä kuvake,
stack_show_icon_description,string,,The icon beside the heading.,Otsikon vieressä oleva kuvake.,
stack_center_title,string,,Center the heading,Keskitä otsikko,
stack_center_title_description,string,,Puts the icon and name in the middle instead of against the left edge.,Sijoittaa kuvakkeen ja nimen keskelle vasenta reunaa vasten.,
cr_state_on,string,,On,Päällä,
cr_state_off,string,,Off,Pois,
cr_open,string,,Open,Avata,
cr_close,string,,Close,Lähellä,
cr_stop,string,,Stop,Stop,
cr_closed,string,,Closed,Suljettu,
cr_opening,string,,Opening,Avaaminen,
cr_closing,string,,Closing,Sulkeminen,
cr_locked,string,,Locked,Lukittu,
cr_unlocked,string,,Unlocked,Avattu,
cr_unavailable,string,,Unavailable,Ei saatavilla,
cr_unknown,string,,Unknown,Tuntematon,
cr_idle,string,,Idle,Tyhjäkäynti,
cr_home,string,,Home,Kotiin,
cr_away,string,,Away,Pois,
cr_cleaning,string,,Cleaning,Puhdistus,
cr_returning,string,,Returning,Paluu,
cr_paused,string,,Paused,Keskeytetty,
cr_error,string,,Error,Virhe,
cr_playing,string,,Playing,Pelaaminen,
cr_buffering,string,,Buffering,Puskurointi,
cr_standby,string,,Standby,Valmiustila,
cr_humidifying,string,,Humidifying,Kosteuttava,
cr_drying,string,,Drying,Kuivaus,
cr_detected,string,,Detected,Havaittu,
cr_clear,string,,Clear,Selkeä,
cr_problem,string,,Problem,Ongelma,
cr_ok,string,,OK,OK,
cr_low,string,,Low,Matala,
cr_normal,string,,Normal,Normaali,
cr_connected,string,,Connected,Yhdistetty,
cr_disconnected,string,,Disconnected,Yhteys katkaistu,
cr_plugged_in,string,,Plugged in,kytkettynä,
cr_unplugged,string,,Unplugged,Irrotettu,
cr_wet,string,,Wet,Märkä,
cr_dry,string,,Dry,Kuiva,
cr_none,string,,None,Ei mitään,
cr_any,string,,Any,Mikä tahansa,
cr_remove,string,,Remove,Poistaa,
cr_restore,string,,Restore,Palauttaa,
cr_general,string,,General,Kenraali,
cr_identity,string,,Identity,Identiteetti,
cr_appearance,string,,Appearance,Ulkonäkö,
cr_layout,string,,Layout,Layout,
cr_behavior,string,,Behavior,Käyttäytyminen,
cr_profiles,string,,Profiles,Profiilit,
cr_playback,string,,Playback,Toisto,
cr_content,string,,Content,Sisältö,
cr_actions,string,,Actions,Toiminnot,
cr_protection,string,,Protection,Suojaus,
cr_power,string,,Power,Tehoa,
cr_brightness,string,,Brightness,Kirkkaus,
cr_temperature,string,,Temperature,Lämpötila,
cr_color,string,,Color,Väri,
cr_min,string,,Min,Min,
cr_avg,string,,Avg,Keskim,
cr_max,string,,Max,Max,
cr_now,string,,Now,Nyt,
cr_lowest,string,,Lowest,Alin,
cr_average,string,,Average,Keskimäärin,
cr_highest,string,,Highest,Korkein,
cr_live,string,,Live,Elää,
cr_once,string,,Once,Kerran,
cr_daily,string,,Daily,Päivittäin,
cr_weekly,string,,Weekly,Viikoittain,
cr_monthly,string,,Monthly,Kuukausittain,
cr_yearly,string,,Yearly,Vuosittain,
cr_action_tap,string,,Tap,Napauta,
cr_action_double_tap,string,,Double tap,Kaksoisnapauta,
cr_action_hold,string,,Hold,Pidä,
cr_mode,string,,Mode,tila,
cr_mode_auto,string,,Auto,Auto,
cr_mode_heat,string,,Heat,Lämpö,
cr_mode_cool,string,,Cool,Viileä,
cr_mode_heat_cool,string,,Heat/cool,Kuumenna/jäähdyttää,
cr_mode_dry,string,,Dry,Kuiva,
cr_mode_fan_only,string,,Fan only,Vain tuuletin,
cr_mode_low,string,,Low,Matala,
cr_mode_medium,string,,Medium,Keskikokoinen,
cr_mode_high,string,,High,Korkea,
cr_mode_quiet,string,,Quiet,Hiljainen,
cr_mode_boost,string,,Boost,Tehosta,
cr_mode_eco,string,,Eco,Eco,
cr_mode_sleep,string,,Sleep,Nukkua,
cr_mode_manual,string,,Manual,Manuaalinen,
cr_mode_vertical,string,,Vertical,Pystysuora,
cr_mode_horizontal,string,,Horizontal,Vaakasuora,
cr_mode_both,string,,Both,Molemmat,
cr_mode_up,string,,Up,Ylös,
cr_mode_down,string,,Down,Alas,
cr_mode_center,string,,Center,Keskusta,
cr_mode_left,string,,Left,Vasen,
cr_mode_right,string,,Right,Oikein,
cr_climate_fan,string,,Fan,Tuuletin,
cr_climate_vertical_airflow,string,,Vertical airflow,Pystysuuntainen ilmavirtaus,
cr_climate_horizontal_airflow,string,,Horizontal airflow,Vaakasuuntainen ilmavirtaus,
cr_climate_preset,string,,Preset,Esiasetus,
cr_fan_speed,string,,Fan speed,Tuulettimen nopeus,
cr_speed,string,,Speed,Nopeus,
cr_lower_target,string,,Lower target,Alempi tavoite,
cr_raise_target,string,,Raise target,Nosta tavoitetta,
cr_climate_temperature,string,,Temperature,Lämpötila,
cr_climate_all_temperature_sensors,string,,All temperature sensors,Kaikki lämpötila-anturit,
cr_climate_outside,string,,Outside,Ulkopuolella,
cr_climate_outside_summary,string,,"Outdoor temperature, humidity, and pressure","Ulkolämpötila, kosteus ja paine",
cr_climate_humidity,string,,Humidity,Kosteus,
cr_climate_all_humidity_sensors,string,,All humidity sensors,Kaikki kosteusanturit,
cr_climate_air_pressure,string,,Air pressure,Ilmanpaine,
cr_climate_all_pressure_sensors,string,,All air-pressure sensors,Kaikki ilmanpaineanturit,
cr_climate_co2,string,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,string,,Carbon-dioxide sensors,Hiilidioksidianturit,
cr_climate_air_quality,string,,Air quality,Ilmanlaatu,
cr_climate_air_quality_summary,string,,"Particulates, AQI, VOCs, and gases","Hiukkaset, AQI, VOC-yhdisteet ja kaasut",
cr_climate_entities,string,,Climate entities,Ilmastokokonaisuudet,
cr_climate_settings,string,,Climate settings,Ilmastoasetukset,
cr_empty_climate_view,string,,No climate data is available yet.,Ilmastotietoja ei ole vielä saatavilla.,
cr_climate_fans,string,,Fans,Fanit,
cr_climate_air_purifiers,string,,Air purifiers,Ilmanpuhdistimet,
cr_climate_humidifiers,string,,Humidifiers,Ilmankostuttimet,
cr_temperature_sensors,string,,Temperature sensors,Lämpötila-anturit,
cr_devices_active,string,,Devices active,Laitteet aktiivisia,
